,chlorides,total_sulfur_dioxide,volatile_acidity,free_sulfur_dioxide,density,sulphates,residual_sugar
4156,0,2,0,0,0,0,0
4157,0,0,1,0,4,4,0
4158,0,2,1,0,0,1,3
4159,0,2,0,0,1,3,1
4160,0,1,1,0,0,1,0
4161,0,0,1,0,0,1,0
4162,2,1,0,0,0,0,0
4163,0,1,0,1,1,0,3
4164,0,1,0,4,0,2,0
4165,0,2,0,0,0,0,0
4166,0,1,0,4,4,0,0
4167,0,0,1,0,1,1,3
4168,0,2,0,4,0,0,0
4169,0,2,1,0,0,1,0
4170,4,0,2,0,0,0,0
4171,0,1,0,0,0,3,2
4172,0,2,2,4,0,0,0
4173,1,1,0,0,0,4,0
4174,0,3,0,2,1,1,3
4175,0,3,4,0,0,0,0
4176,0,1,0,0,0,3,0
4177,0,1,1,1,0,0,0
4178,0,1,0,1,1,0,1
4179,0,2,0,0,1,0,0
4180,2,3,3,0,1,2,0
4181,0,1,0,0,1,0,1
4182,0,1,0,0,0,0,0
4183,0,0,0,0,0,2,0
4184,0,3,0,1,0,1,0
4185,1,2,1,0,1,0,0
4186,0,1,4,0,0,1,0
4187,0,0,0,0,0,3,0
4188,0,2,0,0,0,0,0
4189,0,0,2,0,1,0,0
4190,0,2,1,0,0,0,0
4191,0,1,0,0,0,3,0
4192,0,0,0,1,2,2,0
4193,0,1,0,0,0,0,0
4194,0,1,1,0,0,1,4
4195,0,4,1,2,0,1,0
4196,0,0,3,0,0,3,0
4197,0,0,2,0,4,0,0
4198,0,2,0,0,1,3,4
4199,0,1,0,0,0,0,0
4200,0,0,0,0,2,4,2
4201,0,1,0,0,0,1,0
4202,0,0,0,0,0,0,0
4203,2,3,0,0,0,0,2
4204,4,1,3,0,0,0,0
4205,0,2,4,0,0,0,1
4206,1,0,2,0,0,0,2
4207,4,2,0,0,1,0,1
4208,0,1,0,0,0,0,0
4209,0,2,0,3,0,0,0
4210,0,1,0,0,1,0,2
4211,0,1,0,0,0,0,0
4212,0,1,0,0,0,0,0
4213,3,1,0,3,0,0,1
4214,0,2,0,0,0,0,3
4215,0,4,1,0,0,0,0
4216,0,0,0,0,0,2,1
4217,0,0,1,2,3,0,0
4218,0,0,0,0,0,1,3
4219,0,1,0,0,0,0,0
4220,0,1,0,0,3,0,1
4221,4,0,1,0,0,1,0
4222,0,1,0,2,0,0,4
4223,0,0,0,0,2,0,2
4224,0,1,0,0,0,0,0
4225,0,1,0,2,0,0,0
4226,0,0,3,0,2,3,0
4227,0,0,0,0,1,1,2
4228,0,1,1,0,0,0,0
4229,0,0,0,0,0,2,0
4230,0,0,0,0,4,0,0
4231,0,1,0,0,0,1,0
4232,0,1,0,2,2,0,0
4233,0,1,4,0,0,0,0
4234,0,1,2,3,1,0,0
4235,1,0,3,0,0,3,3
4236,0,1,2,0,0,1,0
4237,0,0,1,0,1,1,0
4238,0,0,1,0,0,1,0
4239,0,1,0,0,1,0,1
4240,0,1,0,1,0,0,0
4241,0,1,0,0,1,0,0
4242,0,0,1,0,0,0,0
4243,0,1,2,0,0,0,0
4244,0,1,0,0,0,0,1
4245,0,0,0,0,2,3,0
4246,0,1,0,0,0,0,4
4247,0,0,0,0,0,1,0
4248,3,1,2,0,0,0,2
4249,4,1,1,0,0,3,0
4250,4,1,2,2,0,4,0
4251,2,1,0,1,0,0,0
4252,0,1,0,0,0,0,0
4253,0,1,0,0,0,0,3
4254,0,0,0,0,0,1,0
4255,0,0,1,0,0,0,4
4256,0,2,0,0,0,0,4
4257,1,4,0,3,1,0,1
4258,1,1,0,0,1,4,0
4259,0,1,0,0,0,0,0
4260,0,1,1,0,3,1,0
4261,0,4,2,1,0,0,3
4262,4,2,0,4,1,0,1
4263,3,0,0,0,0,0,0
4264,0,1,3,0,0,0,0
4265,0,1,0,0,0,0,0
4266,0,0,1,0,0,4,0
4267,0,2,1,1,4,1,1
4268,0,0,2,0,0,2,0
4269,0,2,0,0,2,0,0
4270,3,1,0,0,4,0,4
4271,0,0,1,2,2,1,0
4272,0,0,4,0,0,1,0
4273,0,0,1,1,0,4,0
4274,3,4,0,3,0,1,0
4275,0,0,3,0,0,4,3
4276,0,0,2,3,0,0,4
4277,0,2,0,4,0,1,0
4278,0,2,0,1,2,0,0
4279,4,1,0,0,4,0,4
4280,3,1,3,0,1,1,2
4281,0,1,0,0,4,0,0
4282,0,1,3,0,1,0,0
4283,0,1,0,0,1,1,1
4284,4,1,3,0,0,0,0
4285,0,0,3,2,0,0,4
4286,4,1,3,1,0,0,0
4287,0,4,0,0,0,0,0
4288,2,0,1,0,0,1,3
4289,0,1,0,1,0,1,0
4290,1,2,2,0,3,4,0
4291,0,2,0,2,0,1,2
4292,4,0,1,0,0,0,0
4293,0,2,0,0,0,0,0
4294,0,1,0,0,0,1,0
4295,0,2,0,1,0,1,0
4296,0,0,0,0,0,1,3
4297,0,0,1,3,0,4,0
4298,0,2,0,0,0,1,1
4299,0,1,0,0,0,0,0
4300,0,1,1,1,2,0,0
4301,0,0,0,0,0,1,0
4302,0,0,2,0,3,0,0
4303,0,1,0,0,0,0,0
4304,0,1,0,0,0,0,0
4305,0,2,0,1,2,0,3
4306,1,1,1,3,0,4,0
4307,0,1,0,0,0,0,4
4308,0,1,4,3,0,0,1
4309,1,0,3,0,0,3,4
4310,0,1,0,4,0,0,0
4311,2,0,1,0,0,1,0
4312,0,0,4,0,0,0,0
4313,1,1,0,2,0,0,0
4314,0,0,0,3,4,0,2
4315,3,1,1,0,0,2,0
4316,0,0,0,0,0,3,0
4317,2,1,2,0,0,1,0
4318,0,2,0,0,0,1,0
4319,1,1,3,0,0,0,2
4320,0,0,1,0,0,1,0
4321,0,1,1,0,0,0,0
4322,4,0,1,2,0,0,0
4323,2,1,2,1,4,0,3
4324,3,1,0,0,0,0,4
4325,0,1,4,0,0,0,0
4326,0,1,3,0,1,0,1
4327,0,0,3,0,0,3,1
4328,3,0,0,0,0,0,1
4329,4,1,2,0,3,1,0
4330,0,1,0,3,0,3,0
4331,0,2,1,4,4,0,0
4332,1,1,2,0,0,3,3
4333,0,1,0,0,0,0,0
4334,0,1,1,4,0,1,0
4335,1,1,1,0,0,0,0
4336,0,0,1,0,0,4,0
4337,2,1,3,0,2,1,0
4338,0,1,0,0,0,0,0
4339,0,1,0,0,0,0,0
4340,0,1,2,3,0,2,2
4341,2,1,0,0,0,1,0
4342,0,2,1,0,3,0,0
4343,0,1,4,0,4,2,2
4344,0,2,0,0,0,0,3
4345,0,1,0,0,0,0,0
4346,0,3,0,0,4,0,1
4347,0,0,1,0,0,1,0
4348,0,2,0,4,0,0,0
4349,0,4,0,1,1,4,1
4350,0,0,4,0,0,0,0
4351,3,1,0,3,1,0,0
4352,2,1,0,0,0,0,0
4353,0,4,1,0,0,1,0
4354,2,2,0,1,0,3,0
4355,0,1,0,0,0,0,0
4356,0,0,1,0,0,3,0
4357,0,0,0,0,0,1,0
4358,0,2,0,1,1,0,0
4359,0,0,0,0,0,0,1
4360,0,0,1,3,0,0,0
4361,0,0,1,0,4,2,0
4362,0,1,0,1,0,1,1
4363,1,1,0,0,0,1,0
4364,0,2,2,0,0,0,0
4365,0,0,1,0,0,1,0
4366,3,3,0,0,0,1,0
4367,0,2,0,0,4,3,0
4368,0,2,1,0,2,0,1
4369,0,2,1,0,1,1,0
4370,0,0,2,0,3,0,0
4371,0,2,0,0,3,1,3
4372,0,0,1,0,1,4,1
4373,0,1,1,0,1,4,0
4374,0,0,1,0,4,0,0
4375,0,1,2,0,0,1,0
4376,0,1,2,0,1,1,3
4377,0,1,4,3,4,1,4
4378,0,0,0,0,0,1,0
4379,0,1,0,0,1,0,0
4380,0,3,0,0,1,4,0
4381,0,1,1,0,1,0,2
4382,0,0,4,0,3,0,0
4383,0,1,0,2,0,2,0
4384,2,1,0,1,0,0,1
4385,1,1,0,0,0,4,0
4386,0,2,0,2,0,0,3
4387,0,3,2,0,0,4,0
4388,0,1,0,0,0,1,0
4389,0,1,0,0,2,0,0
4390,0,1,0,0,1,1,0
4391,1,0,0,0,0,0,4
4392,0,1,2,0,0,0,0
4393,0,1,0,1,0,0,0
4394,4,0,0,4,0,1,0
4395,1,3,0,1,0,4,0
4396,0,1,0,0,0,1,3
4397,0,1,0,4,1,0,3
4398,3,1,4,4,0,4,4
4399,0,1,3,0,0,0,3
4400,4,3,1,0,0,0,0
4401,0,1,0,0,0,1,0
4402,0,1,1,0,3,0,0
4403,0,0,0,0,0,1,0
4404,0,0,4,1,0,0,0
4405,0,0,0,0,0,2,3
4406,0,3,0,2,0,1,0
4407,0,1,4,0,2,2,0
4408,3,1,2,4,0,1,0
4409,0,1,0,0,2,0,1
4410,0,0,2,0,3,1,0
4411,0,1,0,4,0,0,3
4412,0,0,2,0,0,1,0
4413,0,0,0,0,2,1,0
4414,4,2,0,0,0,0,2
4415,0,2,0,0,4,0,0
4416,1,1,0,0,0,4,0
4417,4,4,0,1,0,0,0
4418,0,0,2,0,2,4,0
4419,0,3,2,0,4,0,0
4420,1,1,3,3,0,0,4
4421,0,1,4,3,4,0,0
4422,2,2,0,1,1,4,0
4423,0,1,0,0,0,0,0
4424,0,2,0,3,4,0,0
4425,0,1,0,0,3,0,0
4426,4,1,2,0,0,4,0
4427,4,3,0,1,0,0,0
4428,1,1,0,1,1,0,4
4429,0,1,0,0,2,0,1
4430,1,0,3,0,0,3,0
4431,0,2,1,0,3,0,3
4432,0,0,0,0,0,0,0
4433,1,1,3,0,0,0,1
4434,0,1,1,4,1,1,0
4435,4,1,0,0,0,4,0
4436,0,1,0,0,1,0,0
4437,1,4,0,0,0,0,0
4438,0,2,3,0,1,0,0
4439,4,0,0,0,1,3,0
4440,0,1,0,2,0,0,0
4441,0,0,2,0,0,0,0
4442,0,0,3,0,0,0,0
4443,0,4,0,0,0,3,0
4444,0,4,3,0,0,0,0
4445,2,0,0,0,0,1,0
4446,0,1,1,0,0,1,0
4447,0,4,1,0,0,3,0
4448,0,1,0,0,0,3,0
4449,1,1,1,0,2,0,0
4450,0,1,0,0,0,0,0
4451,1,1,2,0,0,0,0
4452,0,1,0,3,4,1,0
4453,4,2,0,4,1,0,1
4454,0,1,1,0,0,3,0
4455,0,1,0,0,0,0,0
4456,0,4,0,0,3,0,0
4457,0,1,0,0,3,3,2
4458,0,1,0,0,0,0,3
4459,1,1,0,0,0,0,0
4460,0,1,0,0,0,1,0
4461,0,0,1,0,2,0,2
4462,0,1,0,0,0,0,0
4463,0,1,2,0,2,0,2
4464,0,3,0,2,0,4,3
4465,2,4,0,0,0,0,0
4466,0,1,0,0,0,0,0
4467,0,1,0,0,1,0,1
4468,1,1,1,0,1,3,2
4469,0,1,0,0,1,0,3
4470,0,0,2,0,0,0,0
4471,0,1,2,0,0,0,0
4472,0,2,1,0,1,0,1
4473,2,2,0,2,0,0,0
4474,1,0,2,1,0,0,0
4475,4,1,2,0,0,0,2
4476,3,1,3,1,0,1,0
4477,0,2,0,2,1,1,3
4478,0,0,0,0,3,0,0
4479,0,4,0,3,2,1,0
4480,0,2,0,0,0,1,0
4481,2,1,0,3,0,0,0
4482,0,1,0,0,0,1,0
4483,3,2,0,3,1,1,0
4484,0,1,0,0,0,2,0
4485,0,2,1,1,0,2,0
4486,0,1,1,0,0,4,2
4487,0,2,0,0,0,1,3
4488,0,0,0,0,0,0,0
4489,4,1,0,0,0,1,4
4490,0,1,0,0,0,0,3
4491,0,1,3,0,2,4,0
4492,0,2,0,0,0,3,3
4493,0,1,1,0,0,1,0
4494,0,1,0,0,1,4,4
4495,0,1,0,0,0,0,3
4496,2,1,4,0,0,2,1
4497,0,0,0,0,4,1,4
4498,0,0,4,4,3,0,1
4499,0,1,0,0,0,0,0
4500,4,1,0,0,2,1,0
4501,0,1,0,0,3,3,0
4502,1,0,4,0,0,0,0
4503,0,0,1,0,0,1,2
4504,0,2,0,2,1,0,0
4505,0,1,0,0,0,0,0
4506,1,1,0,0,0,1,0
4507,0,0,3,4,0,0,1
4508,0,0,1,0,0,4,0
4509,0,1,0,0,4,0,0
4510,0,2,0,1,1,4,1
4511,0,1,0,0,0,4,4
4512,0,2,0,0,0,0,0
4513,0,1,0,0,1,0,1
4514,3,0,0,0,0,2,1
4515,0,0,3,0,0,1,4
4516,0,0,0,4,3,0,0
4517,0,1,0,0,3,0,4
4518,0,4,0,0,1,0,0
4519,3,3,0,0,0,0,0
4520,0,1,3,0,0,0,0
4521,3,1,0,4,0,0,4
4522,0,1,1,0,0,0,1
4523,0,3,0,4,1,1,1
4524,3,0,0,0,0,1,0
4525,0,3,3,0,0,0,0
4526,0,1,2,0,3,1,0
4527,4,2,0,0,0,0,0
4528,3,1,1,0,0,4,0
4529,0,0,1,0,0,0,0
4530,0,2,1,4,3,0,0
4531,0,4,0,4,0,0,0
4532,0,0,0,0,1,4,4
4533,1,0,3,0,1,1,0
4534,0,2,2,4,3,4,1
4535,0,0,0,0,2,0,0
4536,2,1,0,0,0,0,1
4537,0,1,0,2,0,0,0
4538,0,3,0,0,0,0,2
4539,0,1,3,0,0,1,0
4540,3,2,0,0,1,0,1
4541,0,0,1,0,0,1,3
4542,0,3,0,2,0,0,0
4543,2,1,3,0,1,0,0
4544,0,2,4,0,4,0,0
4545,0,1,0,0,0,0,0
4546,4,1,0,0,0,0,0
4547,0,4,1,0,1,2,1
4548,0,1,4,0,0,0,4
4549,0,1,0,0,0,0,1
4550,4,2,1,0,1,0,2
4551,0,1,1,4,0,0,1
4552,0,1,0,0,0,1,3
4553,0,4,3,1,0,0,0
4554,0,1,2,0,0,0,0
4555,0,2,0,0,1,1,0
4556,4,0,2,0,0,3,0
4557,0,1,0,0,0,0,0
4558,0,4,0,0,4,4,2
4559,0,1,0,0,0,3,0
4560,1,1,2,3,4,0,0
4561,0,1,2,0,1,0,4
4562,4,1,1,0,1,3,3
4563,2,2,0,0,1,1,1
4564,1,0,0,0,0,1,1
4565,0,0,1,4,0,0,0
4566,0,1,0,1,0,0,0
4567,2,1,0,3,1,0,3
4568,0,1,0,0,0,0,0
4569,3,1,0,0,0,0,0
4570,2,0,0,0,3,0,0
4571,0,1,0,0,0,0,0
4572,1,3,0,0,0,0,0
4573,0,4,1,0,1,0,0
4574,2,3,0,0,0,0,0
4575,2,1,1,3,1,0,0
4576,0,1,0,0,0,1,0
4577,0,1,0,0,0,0,2
4578,0,1,0,0,3,1,1
4579,0,0,3,0,0,1,0
4580,1,1,0,0,0,0,0
4581,0,3,0,2,0,0,1
4582,0,2,0,0,1,2,1
4583,0,2,0,0,1,0,1
4584,4,1,0,1,0,3,0
4585,0,1,1,3,3,0,0
4586,3,1,0,0,0,0,0
4587,2,1,0,0,1,2,0
4588,0,1,0,0,1,0,3
4589,0,2,0,0,2,0,0
4590,0,0,1,0,1,0,0
4591,0,1,0,0,0,4,0
4592,0,1,0,0,0,0,0
4593,0,0,1,4,0,0,1
4594,0,1,0,0,0,0,0
4595,0,1,0,0,1,0,0
4596,0,2,0,0,0,4,2
4597,0,0,2,0,1,0,0
4598,0,2,1,1,0,4,0
4599,0,0,1,0,0,0,0
4600,0,3,1,0,1,3,0
4601,0,1,0,3,0,0,1
4602,0,1,4,1,1,0,0
4603,1,0,0,0,0,1,0
4604,0,1,0,3,0,0,0
4605,0,0,0,0,0,0,0
4606,0,0,3,0,3,1,0
4607,0,1,0,0,0,3,0
4608,4,0,0,1,0,1,0
4609,0,1,0,0,0,0,1
4610,0,1,0,1,1,1,3
4611,0,2,2,1,1,0,1
4612,0,4,1,0,1,1,0
4613,0,3,0,0,4,0,1
4614,0,1,0,0,0,1,3
4615,0,1,1,0,2,1,0
4616,0,0,2,0,0,1,0
4617,2,1,2,0,0,1,0
4618,0,0,1,3,0,1,0
4619,3,4,4,0,0,0,0
4620,0,1,1,0,0,0,3
4621,3,2,0,0,3,0,0
4622,0,2,0,0,0,0,0
4623,0,1,0,2,0,0,0
4624,0,1,1,0,0,0,0
4625,0,1,4,2,1,0,0
4626,0,2,0,0,0,0,1
4627,0,1,0,0,0,1,0
4628,0,1,0,1,3,4,1
4629,4,1,0,1,4,4,3
4630,0,1,0,0,0,0,4
4631,0,0,0,0,4,0,0
4632,0,0,1,0,4,0,0
4633,1,1,0,0,1,1,0
4634,0,1,3,0,0,0,1
4635,0,0,1,0,1,3,0
4636,0,1,3,2,3,1,0
4637,2,3,0,0,0,0,1
4638,0,0,0,0,0,0,0
4639,0,4,0,0,0,0,4
4640,0,4,0,0,0,0,0
4641,0,0,1,0,2,1,0
4642,0,0,0,0,0,0,0
4643,0,2,2,1,1,0,0
4644,0,0,1,0,1,1,0
4645,0,2,0,0,0,0,2
4646,3,1,1,0,0,0,1
4647,0,2,0,1,1,1,0
4648,0,2,0,0,4,3,0
4649,0,1,0,1,3,2,1
4650,0,2,0,0,0,0,0
4651,0,1,0,0,1,0,1
4652,0,2,1,0,0,0,0
4653,4,2,0,1,3,1,1
4654,0,0,1,3,1,0,0
4655,0,2,1,1,1,0,1
4656,0,3,4,0,1,0,0
4657,0,1,0,3,3,0,0
4658,0,3,3,0,0,3,0
4659,0,1,1,2,0,0,0
4660,0,1,0,0,1,0,0
4661,0,2,0,1,0,1,4
4662,0,1,3,2,0,3,0
4663,0,4,1,0,0,1,0
4664,0,1,4,0,4,0,0
4665,0,2,1,0,2,0,0
4666,0,1,0,2,0,0,0
4667,0,0,0,0,2,1,0
4668,0,1,0,0,0,0,0
4669,0,1,1,1,1,0,0
4670,0,2,1,0,0,1,1
4671,0,1,1,1,1,0,1
4672,1,0,0,0,0,0,0
4673,2,3,0,0,0,0,0
4674,0,1,0,0,0,1,2
4675,0,0,4,0,0,0,0
4676,0,4,0,0,0,0,0
4677,0,2,4,1,1,4,1
4678,0,0,2,1,0,1,0
4679,0,4,0,1,2,0,0
4680,0,1,0,0,0,0,3
4681,1,1,0,0,0,0,0
4682,0,1,1,0,0,0,0
4683,3,0,1,1,0,3,0
4684,0,2,2,0,1,0,0
4685,0,1,2,0,0,0,2
4686,1,4,1,0,2,1,0
4687,0,0,1,0,0,0,0
4688,0,4,0,0,1,0,4
4689,0,1,1,0,2,1,0
4690,0,1,2,0,0,1,0
4691,2,1,0,0,0,0,0
4692,0,1,1,0,0,0,0
4693,0,0,0,0,0,3,0
4694,3,2,0,0,0,3,3
4695,0,0,3,0,0,0,3
4696,0,0,0,0,2,2,1
4697,0,2,2,4,0,0,3
4698,0,0,1,0,0,4,0
4699,0,1,0,0,0,0,0
4700,0,2,1,0,1,4,1
4701,0,2,1,3,1,2,1
4702,0,3,1,4,0,2,0
4703,3,1,0,2,0,0,0
4704,0,0,2,0,0,4,0
4705,0,1,2,1,0,0,1
4706,0,0,1,0,0,0,0
4707,0,2,0,0,4,0,3
4708,0,1,1,0,0,0,0
4709,0,4,0,0,0,1,2
4710,0,1,0,0,0,0,0
4711,0,0,1,4,1,1,0
4712,4,4,0,4,0,4,4
4713,0,2,3,4,3,0,0
4714,1,0,1,0,0,1,3
4715,0,0,0,0,0,1,0
4716,0,0,1,1,4,2,0
4717,0,1,0,0,1,1,2
4718,0,2,2,4,0,3,4
4719,0,1,3,4,2,0,2
4720,0,0,1,0,0,0,1
4721,0,2,0,0,3,0,0
4722,0,0,0,3,0,0,4
4723,0,1,1,0,1,0,0
4724,0,0,0,0,0,0,0
4725,0,0,4,0,0,0,3
4726,0,1,0,0,0,1,0
4727,0,2,3,2,1,4,0
4728,0,1,0,0,1,0,2
4729,0,1,0,0,0,0,2
4730,0,1,0,0,1,0,1
4731,2,0,1,0,3,1,0
4732,0,3,0,0,2,0,0
4733,0,2,4,3,0,0,0
4734,0,1,2,3,0,1,0
4735,1,2,0,0,0,0,0
4736,0,0,1,4,1,4,0
4737,4,1,0,0,1,3,4
4738,0,1,4,0,0,0,3
4739,0,0,4,4,3,0,0
4740,0,0,0,0,0,1,0
4741,0,1,0,0,3,1,0
4742,0,1,1,0,0,1,0
4743,0,0,0,0,0,3,0
4744,0,1,2,0,0,0,0
4745,0,2,4,1,0,0,1
4746,0,0,1,0,1,4,0
4747,0,0,2,4,2,1,0
4748,3,0,0,2,1,0,0
4749,0,1,0,0,0,0,0
4750,0,1,0,0,0,0,0
4751,0,1,0,0,0,0,0
4752,2,1,0,2,0,0,0
4753,2,0,0,2,1,0,0
4754,0,1,0,0,0,1,1
4755,0,1,0,3,1,0,0
4756,0,0,2,3,0,3,0
4757,0,0,0,0,0,4,0
4758,0,2,0,0,0,0,1
4759,0,0,0,0,3,1,0
4760,3,0,0,0,0,1,0
4761,2,2,1,0,0,0,0
4762,0,1,2,0,4,1,2
4763,0,0,3,3,0,1,0
4764,0,1,0,0,0,4,0
4765,4,2,2,1,1,1,1
4766,0,3,0,0,0,4,1
4767,2,1,1,1,0,0,0
4768,0,1,0,0,0,0,0
4769,0,3,0,0,0,0,0
4770,4,3,0,0,3,0,1
4771,0,1,0,0,0,0,0
4772,0,1,0,3,4,1,0
4773,0,4,0,0,1,0,1
4774,0,2,1,0,3,1,0
4775,0,0,4,0,0,0,0
4776,3,4,0,4,0,4,0
4777,0,0,1,2,0,0,3
4778,0,3,0,3,0,0,1
4779,0,0,2,0,1,1,0
4780,1,1,0,0,0,3,0
4781,2,4,2,0,0,0,0
4782,0,1,0,1,0,4,2
4783,4,0,0,0,0,1,0
4784,0,1,1,0,1,1,2
4785,0,3,0,3,0,0,0
4786,0,1,2,0,1,0,0
4787,2,0,0,0,0,0,1
4788,0,1,1,1,2,0,1
4789,0,1,0,4,1,1,3
4790,0,0,0,0,1,0,0
4791,0,2,0,1,1,1,1
4792,0,1,0,0,0,0,0
4793,0,1,0,1,0,0,0
4794,4,3,0,0,1,0,1
4795,1,0,4,0,0,0,0
4796,0,1,0,0,1,0,3
4797,0,0,0,0,0,0,0
4798,0,1,1,0,0,1,0
4799,3,0,0,0,0,0,1
4800,4,1,0,3,0,0,0
4801,0,3,0,2,0,0,4
4802,0,1,0,0,0,1,1
4803,0,1,3,2,0,3,1
4804,0,1,0,2,0,1,0
4805,0,2,0,1,0,0,0
4806,0,0,0,3,0,4,2
4807,0,1,0,1,1,0,0
4808,0,0,1,0,4,0,0
4809,4,1,1,0,1,0,2
4810,4,1,0,0,0,0,0
4811,0,1,1,0,0,0,0
4812,0,2,0,3,1,1,1
4813,0,3,0,3,0,1,0
4814,0,1,0,1,4,1,1
4815,2,2,0,0,3,1,0
4816,1,0,4,0,0,0,0
4817,4,0,2,0,0,0,0
4818,0,3,0,0,0,0,0
4819,4,0,0,1,2,0,2
4820,0,0,0,0,0,0,3
4821,1,2,0,0,2,0,0
4822,0,1,0,0,1,0,2
4823,0,1,3,0,0,0,0
4824,0,0,0,3,4,4,0
4825,0,1,0,0,0,1,0
4826,0,0,1,0,1,3,0
4827,3,2,0,0,0,1,0
4828,0,1,0,0,0,0,3
4829,0,2,0,3,0,1,0
4830,0,3,1,0,1,1,0
4831,1,1,0,0,0,0,4
4832,1,3,2,0,0,0,0
4833,0,1,3,3,0,0,3
4834,0,3,4,2,2,1,0
4835,0,2,1,1,1,0,0
4836,0,0,4,1,0,0,0
4837,0,1,0,0,0,1,3
4838,0,1,1,0,0,1,4
4839,0,0,0,0,0,1,0
4840,0,2,3,0,0,1,3
4841,0,1,0,1,3,3,4
4842,1,1,4,0,1,0,4
4843,3,2,0,0,0,0,0
4844,3,0,2,0,0,1,0
4845,0,1,1,0,0,1,0
4846,0,1,0,4,0,0,0
4847,4,1,0,0,0,2,0
4848,4,1,1,0,0,1,1
4849,0,0,0,2,0,1,2
4850,0,1,3,0,3,0,0
4851,0,1,0,0,0,0,0
4852,0,1,0,0,4,1,2
4853,0,0,1,0,0,1,0
4854,0,4,2,0,1,0,3
4855,1,3,0,0,0,0,1
4856,0,2,1,0,1,0,0
4857,0,0,1,1,0,0,0
4858,0,0,2,0,1,0,0
4859,0,2,0,0,0,1,3
4860,0,0,0,0,0,0,1
4861,2,1,0,0,0,0,0
4862,2,4,0,2,3,0,0
4863,0,1,0,0,0,0,0
4864,0,1,1,0,0,2,0
4865,3,0,0,3,0,1,0
4866,0,1,0,0,3,0,0
4867,0,1,0,2,0,1,0
4868,0,1,1,0,3,3,0
4869,0,1,1,4,4,0,0
4870,0,2,0,4,4,1,0
4871,0,4,0,1,0,0,4
4872,0,1,3,4,0,0,0
4873,0,1,1,0,3,0,0
4874,0,0,0,0,0,0,0
4875,0,1,1,0,0,0,0
4876,0,2,0,0,1,4,2
4877,0,0,2,0,4,0,0
4878,0,0,0,0,0,4,0
4879,0,0,0,0,4,2,0
4880,0,0,1,0,0,1,0
4881,0,1,0,0,3,0,0
4882,0,1,0,0,0,0,0
4883,0,1,1,0,0,0,0
4884,0,2,0,0,0,1,0
4885,2,1,0,0,1,0,0
4886,0,3,0,4,0,0,0
4887,0,1,0,3,2,0,3
4888,0,4,0,0,1,0,3
4889,4,1,0,0,1,3,0
4890,0,4,1,4,1,0,1
4891,0,1,0,0,0,0,0
4892,3,1,1,0,0,4,0
4893,0,0,2,1,1,1,0
4894,3,1,2,1,0,1,3
4895,0,1,3,0,0,0,0
4896,4,1,1,0,0,0,0
4897,0,0,1,0,0,0,0
4898,0,1,0,0,0,3,0
4899,0,2,3,0,0,1,3
4900,0,1,0,0,0,0,0
4901,0,0,1,0,2,0,0
4902,0,1,1,0,1,0,0
4903,2,1,0,4,1,1,0
4904,0,1,0,0,0,1,2
4905,0,0,0,0,3,1,0
4906,0,1,0,0,0,0,0
4907,0,1,0,0,2,0,0
4908,0,1,0,0,0,0,0
4909,0,1,0,0,0,0,2
4910,0,1,2,0,1,0,0
4911,0,0,1,0,1,0,0
4912,0,2,1,0,0,4,0
4913,2,2,4,2,3,1,1
4914,4,3,1,4,0,1,3
4915,0,1,0,1,0,0,0
4916,3,1,0,0,4,0,1
4917,3,0,1,0,0,2,0
4918,0,2,0,2,1,0,1
4919,0,0,0,0,1,1,0
4920,0,1,0,0,4,0,2
4921,0,0,2,0,0,0,0
4922,0,0,1,0,0,0,0
4923,0,1,0,0,1,0,1
4924,1,0,1,0,0,1,3
4925,1,1,0,0,0,0,0
4926,1,0,4,1,1,1,0
4927,0,1,0,0,0,0,0
4928,0,0,0,0,1,1,0
4929,3,1,0,0,3,0,0
4930,0,3,0,0,0,2,0
4931,0,0,1,3,0,1,0
4932,0,1,0,1,2,0,0
4933,3,1,0,1,4,3,0
4934,0,0,0,0,2,3,0
4935,4,2,0,0,0,0,3
4936,1,1,0,0,0,0,3
4937,4,0,3,0,4,1,2
4938,0,4,0,0,1,1,0
4939,0,2,1,0,1,4,0
4940,4,1,1,0,0,3,0
4941,0,0,0,0,0,0,2
4942,0,1,0,0,0,1,1
4943,0,0,0,4,0,1,3
4944,3,1,0,0,0,0,0
4945,0,0,3,0,0,0,0
4946,0,3,1,0,2,3,4
4947,0,0,0,0,0,0,0
4948,0,0,4,0,0,0,0
4949,2,4,1,0,0,2,1
4950,0,0,0,0,0,0,4
4951,0,1,4,2,1,4,0
4952,1,1,3,0,2,1,3
4953,0,2,0,4,1,0,1
4954,0,0,1,0,0,2,0
4955,0,4,0,0,1,0,1
4956,0,1,0,1,0,1,0
4957,0,0,1,0,0,0,0
4958,0,1,2,0,4,4,0
4959,0,1,0,0,3,0,0
4960,0,3,0,1,0,4,0
4961,0,4,0,2,0,3,4
4962,2,0,0,0,1,2,0
4963,3,0,1,0,0,0,1
4964,0,1,0,0,1,0,1
4965,3,1,0,4,1,0,2
4966,0,1,0,0,0,0,0
4967,0,1,3,0,2,0,1
4968,0,4,3,0,2,1,0
4969,1,3,2,3,0,0,0
4970,2,0,0,3,0,0,0
4971,0,0,4,4,0,1,0
4972,3,1,0,0,4,0,0
4973,0,0,1,2,0,1,0
4974,0,1,0,0,0,4,0
4975,0,1,0,0,0,0,0
