,chlorides,density,citric_acid,alcohol,total_sulfur_dioxide,sulphates,volatile_acidity
4157,0,1,1,1,4,0,1
4158,0,4,1,2,0,1,1
4159,0,1,0,0,1,0,2
4160,0,0,0,1,4,0,0
4161,0,0,1,1,4,3,1
4162,0,0,1,0,2,0,0
4163,2,0,2,2,0,0,0
4164,0,0,3,2,4,0,0
4165,0,0,1,3,1,1,0
4166,0,0,1,2,1,0,0
4167,0,1,3,1,0,0,2
4168,0,0,1,1,2,0,1
4169,0,0,3,2,1,2,0
4170,0,1,0,1,0,0,2
4171,0,4,2,1,1,0,1
4172,1,0,0,0,1,0,2
4173,0,0,1,4,1,0,0
4174,0,1,1,0,1,0,0
4175,0,0,1,2,1,0,0
4176,4,0,3,2,1,0,0
4177,0,0,2,2,1,0,0
4178,0,0,1,0,1,0,0
4179,0,1,4,2,2,0,0
4180,0,1,2,0,1,0,2
4181,0,1,0,0,1,0,0
4182,1,0,0,2,4,0,0
4183,0,3,0,2,1,2,0
4184,0,2,4,1,2,1,3
4185,0,1,1,2,1,0,2
4186,1,0,0,1,4,1,0
4187,0,0,0,0,0,3,0
4188,1,1,1,1,4,2,0
4189,0,1,0,1,3,0,3
4190,2,0,0,2,3,4,1
4191,3,1,0,4,3,3,0
4192,0,1,2,4,0,2,3
4193,1,1,0,1,1,0,0
4194,0,0,0,3,1,0,1
4195,0,4,0,1,1,1,1
4196,0,0,0,1,0,1,1
4197,0,0,0,1,0,3,2
4198,0,1,0,1,0,1,0
4199,0,0,3,1,1,0,0
4200,0,3,0,1,2,0,0
4201,0,0,1,1,1,1,0
4202,0,0,0,4,3,0,0
4203,4,0,0,1,2,0,2
4204,0,0,2,1,1,0,0
4205,0,0,0,0,2,1,0
4206,1,3,1,1,0,1,2
4207,0,1,1,0,2,0,0
4208,0,0,0,1,3,3,0
4209,0,0,1,0,2,0,0
4210,0,3,1,1,1,2,0
4211,0,0,1,2,1,1,0
4212,0,0,1,1,1,2,0
4213,0,1,4,1,1,0,1
4214,0,0,3,1,1,2,0
4215,0,3,0,3,0,4,1
4216,0,1,0,2,0,2,0
4217,0,0,0,2,1,3,2
4218,1,0,1,3,0,1,3
4219,0,0,0,1,1,0,0
4220,0,3,0,0,1,1,0
4221,0,0,0,1,0,1,1
4222,3,0,0,1,1,0,3
4223,0,2,0,0,1,3,2
4224,0,0,0,2,1,0,0
4225,0,1,1,4,1,0,0
4226,0,0,0,3,1,1,4
4227,4,1,4,3,0,1,0
4228,0,0,0,1,1,0,1
4229,0,0,0,3,0,1,0
4230,3,3,2,0,3,3,0
4231,4,0,2,2,1,1,1
4232,0,0,4,0,1,0,0
4233,0,2,0,3,1,0,0
4234,3,1,0,0,0,4,0
4235,0,0,2,4,0,0,1
4236,1,0,1,2,0,1,0
4237,0,1,3,1,1,1,4
4238,0,0,0,1,0,1,0
4239,0,1,3,0,1,0,4
4240,1,0,0,1,1,0,3
4241,0,1,0,1,1,0,0
4242,0,0,0,0,2,0,1
4243,1,0,0,4,1,0,2
4244,4,0,0,3,4,0,0
4245,0,0,1,2,1,0,0
4246,0,0,0,2,0,0,0
4247,0,0,0,2,0,1,0
4248,0,0,1,4,1,0,0
4249,0,1,0,0,1,0,3
4250,0,0,1,0,2,1,2
4251,0,0,1,1,1,0,0
4252,0,0,1,1,1,3,0
4253,0,0,1,1,4,3,0
4254,0,2,1,1,0,3,0
4255,0,0,0,2,1,0,0
4256,0,0,1,1,2,0,0
4257,0,1,0,0,2,0,4
4258,4,0,3,4,1,1,0
4259,0,3,1,1,1,0,0
4260,0,3,2,0,1,0,1
4261,0,1,2,0,2,0,3
4262,0,1,1,4,2,0,1
4263,0,0,1,1,0,0,4
4264,0,0,1,1,1,0,0
4265,0,0,1,1,3,4,0
4266,0,0,1,2,0,1,1
4267,0,1,1,3,2,2,3
4268,0,0,0,3,1,0,2
4269,1,3,0,1,4,4,0
4270,0,0,1,2,1,3,2
4271,0,1,0,0,0,1,4
4272,3,0,1,3,0,1,3
4273,0,0,0,1,2,0,1
4274,0,0,1,2,0,1,3
4275,1,0,0,1,0,0,0
4276,0,1,1,0,0,0,2
4277,0,0,1,1,2,0,0
4278,0,1,2,1,2,0,0
4279,0,0,1,3,2,0,0
4280,0,3,1,1,4,1,0
4281,4,0,4,3,1,2,0
4282,0,1,0,3,4,0,0
4283,0,3,0,0,1,0,0
4284,4,2,0,1,4,0,0
4285,0,0,1,2,0,1,1
4286,0,0,0,1,1,0,3
4287,4,1,1,1,1,1,0
4288,0,0,0,1,4,1,1
4289,0,0,1,0,2,1,0
4290,0,1,3,1,2,0,0
4291,0,3,1,2,0,1,0
4292,0,0,1,3,3,0,0
4293,0,0,0,1,1,0,0
4294,2,0,0,1,1,1,0
4295,0,0,1,1,1,1,0
4296,1,0,1,2,0,3,0
4297,0,0,0,1,0,1,1
4298,0,2,4,1,2,1,0
4299,0,0,1,4,4,0,1
4300,0,0,0,3,1,0,0
4301,0,0,1,2,4,1,0
4302,0,4,0,2,0,0,2
4303,4,0,1,0,1,0,0
4304,0,0,4,4,1,1,0
4305,0,0,1,1,2,0,0
4306,0,0,0,3,0,4,1
4307,0,0,1,1,1,0,0
4308,2,3,0,2,3,0,3
4309,0,2,3,2,0,1,0
4310,0,0,0,1,1,0,0
4311,0,0,0,2,0,1,1
4312,1,0,1,3,0,0,2
4313,0,0,0,2,1,0,1
4314,0,1,1,1,2,0,2
4315,0,0,0,1,1,0,0
4316,0,0,0,2,0,0,0
4317,0,0,0,2,1,1,1
4318,0,2,1,3,2,4,0
4319,0,0,0,2,1,3,0
4320,0,0,1,2,0,1,1
4321,0,0,1,1,1,0,0
4322,0,0,0,2,0,4,2
4323,0,0,0,1,1,1,2
4324,0,0,0,0,1,4,4
4325,0,1,1,1,2,3,3
4326,0,1,2,0,1,0,0
4327,4,0,0,1,0,1,3
4328,2,0,1,1,0,0,0
4329,1,0,0,1,1,1,2
4330,0,0,0,3,1,1,0
4331,1,0,3,2,1,0,4
4332,0,0,0,2,1,1,0
4333,0,0,0,1,1,0,0
4334,2,4,0,2,2,1,4
4335,0,0,0,1,1,0,2
4336,0,0,4,2,0,1,4
4337,0,1,1,2,0,1,0
4338,0,0,2,3,0,2,1
4339,0,0,3,3,0,4,0
4340,0,0,3,2,3,1,0
4341,0,0,0,1,1,1,0
4342,0,0,0,4,1,3,1
4343,0,2,1,4,1,2,2
4344,0,0,4,0,2,1,0
4345,0,0,0,1,1,0,4
4346,0,0,4,1,2,0,0
4347,0,3,0,1,0,1,1
4348,3,0,1,2,2,0,0
4349,0,1,1,0,2,2,0
4350,0,2,1,2,0,0,0
4351,2,1,1,0,1,0,0
4352,0,0,4,0,2,0,0
4353,0,0,1,1,3,2,0
4354,4,0,1,2,4,0,0
4355,0,0,2,1,2,0,0
4356,0,0,0,0,1,0,1
4357,0,0,2,2,0,0,0
4358,0,0,2,3,2,0,3
4359,2,0,0,3,0,0,0
4360,0,0,0,0,2,4,1
4361,0,4,3,1,4,0,1
4362,2,3,1,1,4,1,0
4363,0,0,0,1,0,4,1
4364,0,0,1,1,2,0,2
4365,0,0,0,1,0,1,1
4366,2,0,3,3,0,2,0
4367,3,4,4,1,2,1,0
4368,0,0,1,3,2,0,1
4369,0,4,3,1,3,1,3
4370,0,1,0,1,0,2,2
4371,0,1,2,2,4,0,0
4372,0,1,1,2,0,0,1
4373,4,1,1,0,1,2,1
4374,0,1,3,1,0,0,1
4375,4,0,0,1,0,1,2
4376,0,0,1,3,0,1,0
4377,0,0,0,2,1,4,0
4378,0,0,0,1,0,3,0
4379,0,1,2,0,1,4,1
4380,0,1,1,1,2,2,0
4381,0,1,3,0,1,2,2
4382,0,0,3,0,4,0,2
4383,0,3,2,3,1,3,4
4384,0,1,1,1,1,0,2
4385,1,2,1,2,1,3,0
4386,0,0,0,0,1,0,0
4387,0,4,0,1,2,0,1
4388,0,0,0,0,1,0,0
4389,3,0,1,1,1,4,0
4390,4,0,3,1,1,1,0
4391,1,0,2,1,0,4,0
4392,0,0,2,0,1,4,3
4393,0,3,0,2,1,3,0
4394,0,1,1,4,0,1,0
4395,1,1,0,1,1,0,0
4396,0,0,1,1,0,1,0
4397,0,1,0,0,1,0,0
4398,0,0,1,1,0,2,0
4399,0,0,0,1,1,0,0
4400,0,0,0,3,2,4,1
4401,0,0,0,2,1,1,0
4402,0,0,1,0,1,0,1
4403,1,1,0,2,1,1,0
4404,0,0,2,0,2,0,2
4405,0,1,1,1,0,0,0
4406,0,0,0,4,1,0,0
4407,0,0,0,1,1,0,1
4408,0,0,1,3,1,2,0
4409,0,3,3,0,1,2,0
4410,0,4,0,2,0,1,2
4411,2,0,0,3,1,0,4
4412,0,0,0,1,2,1,3
4413,3,1,2,1,0,1,0
4414,0,4,0,0,2,0,0
4415,0,0,1,1,2,1,0
4416,0,2,3,4,1,0,0
4417,0,0,0,2,1,0,2
4418,1,0,0,1,0,1,2
4419,4,1,0,0,1,1,2
4420,0,4,2,2,1,0,0
4421,0,0,1,3,1,0,1
4422,0,0,0,2,0,4,0
4423,0,3,0,2,1,0,0
4424,0,0,4,1,2,0,4
4425,0,0,0,0,1,0,0
4426,0,0,0,0,1,0,0
4427,0,0,0,1,0,0,0
4428,1,1,1,0,3,0,0
4429,3,2,1,2,1,4,1
4430,0,0,0,1,0,0,3
4431,2,0,0,1,2,4,1
4432,0,0,1,2,0,0,0
4433,0,0,0,1,1,0,0
4434,0,1,4,1,0,1,0
4435,0,0,1,1,1,3,0
4436,2,0,0,1,1,0,1
4437,0,0,0,2,1,0,0
4438,1,1,0,3,2,0,0
4439,0,1,1,1,0,1,2
4440,0,0,2,0,2,0,0
4441,0,3,0,1,0,0,2
4442,2,1,0,1,0,0,3
4443,0,0,3,0,1,0,0
4444,0,0,0,4,4,0,2
4445,0,0,0,4,0,1,0
4446,0,2,4,2,1,0,0
4447,4,0,0,2,2,0,1
4448,0,0,2,2,1,0,3
4449,2,4,0,1,1,0,1
4450,0,2,0,1,1,0,0
4451,1,1,1,2,1,4,1
4452,3,0,1,2,1,1,0
4453,0,1,0,1,1,0,0
4454,0,0,3,0,1,1,0
4455,0,3,2,1,1,4,1
4456,0,0,1,2,1,0,3
4457,0,0,0,1,4,1,0
4458,2,0,1,2,1,0,0
4459,0,0,0,2,1,1,0
4460,1,0,1,2,1,1,0
4461,0,1,1,1,0,3,1
4462,4,0,0,0,3,0,0
4463,0,0,0,0,1,0,0
4464,0,3,4,3,4,0,0
4465,2,0,3,1,1,0,0
4466,2,0,0,3,1,1,3
4467,0,1,3,4,1,0,0
4468,0,4,1,1,1,0,3
4469,0,1,1,1,1,0,0
4470,0,1,4,1,0,0,0
4471,0,0,0,3,2,0,3
4472,0,1,1,2,0,0,4
4473,0,0,3,0,4,4,3
4474,0,0,1,1,0,4,0
4475,0,4,3,1,1,0,0
4476,0,1,1,2,1,2,0
4477,0,1,0,1,2,1,0
4478,0,0,0,1,0,0,0
4479,1,0,0,1,1,1,2
4480,0,0,1,2,0,3,1
4481,0,0,0,2,4,0,0
4482,0,0,0,1,1,0,0
4483,0,2,2,0,1,4,0
4484,0,0,1,2,1,0,2
4485,0,0,0,2,2,0,1
4486,2,0,1,2,1,0,1
4487,0,0,0,3,1,1,0
4488,0,0,1,1,1,2,4
4489,0,0,0,0,1,1,0
4490,0,4,0,4,0,0,0
4491,0,0,1,1,1,0,0
4492,0,0,2,1,2,0,0
4493,0,0,1,1,1,1,1
4494,0,2,0,3,1,0,4
4495,0,0,0,4,1,0,0
4496,1,2,1,4,1,2,4
4497,2,1,0,0,2,0,0
4498,3,1,4,1,1,0,0
4499,0,1,0,2,0,3,0
4500,0,0,0,1,2,1,3
4501,0,0,2,4,2,0,0
4502,0,0,0,3,0,0,0
4503,0,4,0,4,0,1,1
4504,0,1,0,0,2,0,1
4505,0,0,2,2,1,0,0
4506,0,0,1,1,0,1,0
4507,0,0,1,2,1,0,0
4508,2,2,0,4,0,1,1
4509,4,1,0,1,4,0,2
4510,0,1,0,0,2,4,3
4511,0,0,0,3,3,1,0
4512,0,0,1,1,4,1,1
4513,0,1,2,1,1,2,0
4514,2,0,0,2,0,0,0
4515,0,0,0,3,0,4,1
4516,4,0,3,1,0,0,0
4517,4,2,0,0,1,0,3
4518,0,1,3,0,1,0,0
4519,0,3,0,2,1,0,0
4520,0,2,1,4,1,0,0
4521,1,0,0,2,1,0,0
4522,0,0,0,2,0,2,2
4523,0,1,1,2,0,1,1
4524,1,0,0,1,0,1,0
4525,0,3,0,1,0,3,0
4526,0,1,3,1,0,1,0
4527,1,1,0,2,1,0,0
4528,0,0,0,3,1,0,1
4529,4,0,1,1,0,0,1
4530,0,1,1,0,2,2,0
4531,0,1,1,0,1,2,0
4532,0,1,1,1,0,0,0
4533,3,2,0,2,0,1,1
4534,0,1,1,0,2,0,0
4535,0,1,1,1,1,0,0
4536,4,0,1,2,1,0,0
4537,0,0,4,2,1,1,4
4538,0,0,0,2,2,1,0
4539,0,0,0,1,1,0,0
4540,0,4,1,0,3,0,0
4541,0,0,0,3,0,1,1
4542,0,0,1,3,1,2,0
4543,0,1,3,0,1,0,0
4544,0,0,0,0,2,0,0
4545,0,4,1,2,1,0,0
4546,2,0,4,2,1,0,0
4547,1,1,1,2,2,1,2
4548,1,3,1,3,4,0,0
4549,0,0,1,1,3,0,2
4550,1,1,1,0,1,0,0
4551,0,0,1,2,1,3,1
4552,0,0,1,4,1,3,0
4553,0,2,0,1,0,0,0
4554,0,0,0,2,3,0,0
4555,0,1,3,1,0,1,0
4556,3,0,0,2,2,0,1
4557,0,0,2,1,4,4,0
4558,0,1,0,0,1,0,0
4559,0,0,0,0,1,0,0
4560,4,0,2,0,0,1,0
4561,0,1,0,0,1,0,0
4562,0,1,1,1,2,0,1
4563,0,1,1,3,0,1,0
4564,1,0,1,2,0,1,1
4565,0,0,1,1,0,0,1
4566,0,3,1,3,1,1,0
4567,0,1,1,0,1,0,4
4568,2,0,0,2,0,0,0
4569,0,0,1,3,2,0,0
4570,0,0,0,3,1,3,0
4571,2,4,0,0,1,0,0
4572,0,2,0,2,3,0,2
4573,0,1,0,1,0,0,2
4574,0,2,1,1,1,0,2
4575,1,3,0,0,1,1,1
4576,0,0,0,1,3,2,0
4577,0,1,0,1,1,0,0
4578,0,1,0,0,4,0,0
4579,0,1,0,1,3,1,1
4580,0,0,1,2,1,0,0
4581,0,0,0,1,1,0,0
4582,0,1,0,1,2,4,0
4583,0,4,0,1,0,0,1
4584,0,2,1,2,1,0,0
4585,2,0,0,3,1,0,1
4586,0,0,4,1,2,0,0
4587,3,0,1,1,1,0,0
4588,0,1,0,0,1,0,0
4589,0,0,0,3,1,1,0
4590,0,0,0,0,0,0,0
4591,0,0,0,3,4,0,1
4592,3,1,2,3,4,0,0
4593,4,1,1,0,0,1,1
4594,0,0,2,3,1,0,0
4595,0,0,0,2,2,0,0
4596,0,4,3,1,1,0,0
4597,0,1,2,1,0,4,2
4598,0,0,1,2,3,0,1
4599,0,3,0,3,0,0,1
4600,0,1,0,4,2,0,1
4601,0,0,0,1,1,0,2
4602,0,0,0,1,1,1,2
4603,3,0,0,0,0,0,1
4604,0,1,1,2,1,0,0
4605,0,0,1,3,0,0,0
4606,0,0,0,2,0,4,2
4607,0,0,3,2,3,1,0
4608,0,1,4,2,1,1,3
4609,0,0,1,2,4,0,0
4610,0,1,1,0,1,2,4
4611,0,1,0,0,2,0,0
4612,2,1,1,1,0,0,3
4613,0,1,0,0,3,0,0
4614,0,1,0,1,1,0,0
4615,1,0,0,1,1,0,0
4616,4,0,4,1,0,2,1
4617,0,0,0,3,3,4,0
4618,1,0,0,1,0,1,1
4619,1,0,0,0,3,1,3
4620,0,0,4,2,0,2,1
4621,0,0,0,0,1,0,0
4622,0,0,3,1,2,2,0
4623,0,0,1,1,1,0,0
4624,3,2,0,2,4,0,0
4625,0,0,1,0,1,3,3
4626,0,0,3,3,1,0,1
4627,0,0,0,1,4,0,0
4628,0,1,1,0,2,0,3
4629,0,0,1,1,0,0,0
4630,2,0,0,1,1,0,0
4631,4,3,0,2,2,0,2
4632,1,0,0,0,0,0,1
4633,0,1,4,1,2,1,0
4634,0,0,0,3,2,0,0
4635,0,1,1,1,4,0,1
4636,0,0,0,1,1,1,3
4637,0,4,4,0,1,0,0
4638,0,3,0,2,1,2,3
4639,0,0,4,1,1,0,0
4640,0,0,0,2,1,0,0
4641,0,1,3,1,0,1,1
4642,0,4,0,1,0,0,0
4643,0,0,2,0,0,0,2
4644,0,1,2,2,0,1,4
4645,0,0,1,1,2,0,0
4646,0,2,0,2,1,0,0
4647,2,1,1,1,3,0,0
4648,0,0,3,1,2,0,0
4649,0,1,1,0,0,0,0
4650,0,0,1,3,3,0,0
4651,0,2,1,0,1,2,0
4652,1,2,0,1,2,2,0
4653,0,1,0,4,2,1,0
4654,0,1,0,1,0,0,1
4655,0,1,1,0,2,0,0
4656,0,1,1,1,1,0,0
4657,0,0,1,1,3,0,0
4658,1,0,0,1,1,0,0
4659,0,0,4,1,1,0,1
4660,0,0,0,1,3,2,0
4661,0,0,1,1,2,1,0
4662,0,0,3,0,0,0,1
4663,1,3,0,1,1,0,4
4664,3,4,0,1,3,0,1
4665,0,4,2,2,0,0,1
4666,0,0,1,1,1,0,0
4667,0,1,0,1,0,1,0
4668,0,0,4,2,1,2,0
4669,0,1,1,0,1,0,1
4670,2,2,0,2,0,0,1
4671,0,1,4,1,1,0,2
4672,0,0,1,2,0,2,1
4673,4,0,0,3,1,0,0
4674,0,0,0,2,1,0,0
4675,0,0,4,1,0,0,1
4676,0,0,3,2,1,0,0
4677,0,1,1,1,2,4,1
4678,1,0,0,2,0,0,2
4679,0,3,1,4,1,0,0
4680,0,1,0,1,1,0,0
4681,0,0,0,1,1,0,0
4682,0,0,3,3,1,0,0
4683,3,0,1,0,0,3,1
4684,0,2,1,1,2,0,1
4685,0,0,1,3,1,3,0
4686,1,4,0,2,4,1,1
4687,0,0,0,2,0,0,1
4688,0,1,0,1,1,0,0
4689,0,0,0,3,1,0,1
4690,0,0,1,2,1,4,0
4691,0,0,0,2,1,0,0
4692,0,0,0,0,1,0,1
4693,0,2,0,1,0,4,2
4694,1,0,2,1,2,0,0
4695,0,1,0,1,0,0,1
4696,0,4,0,0,1,1,0
4697,0,4,0,1,2,0,0
4698,0,0,1,2,0,0,3
4699,0,0,0,3,1,0,0
4700,0,1,1,3,2,1,3
4701,0,1,0,1,3,0,2
4702,3,0,0,1,0,2,1
4703,0,0,0,1,1,0,0
4704,0,1,0,0,0,2,3
4705,0,1,1,2,1,1,0
4706,1,0,0,2,3,1,3
4707,0,0,1,1,2,0,0
4708,0,2,0,0,3,0,3
4709,2,2,1,3,0,1,0
4710,3,0,1,1,1,0,0
4711,4,1,2,2,0,1,1
4712,0,3,1,2,1,0,0
4713,0,1,1,3,0,0,1
4714,1,0,0,1,1,1,1
4715,0,0,0,2,0,1,0
4716,0,1,0,1,2,1,4
4717,4,1,0,3,1,0,3
4718,2,0,0,1,1,1,0
4719,0,2,1,1,1,0,0
4720,0,0,0,3,4,4,4
4721,0,0,3,1,2,0,0
4722,0,1,0,3,1,3,0
4723,0,1,1,0,1,0,4
4724,4,0,0,3,3,0,0
4725,0,2,0,2,1,0,4
4726,0,0,1,2,1,1,0
4727,1,0,0,2,1,2,0
4728,0,0,1,1,1,0,0
4729,0,0,2,1,0,0,0
4730,0,1,0,0,0,0,1
4731,0,0,0,1,0,1,1
4732,0,0,1,2,2,0,3
4733,0,0,3,1,2,0,0
4734,0,2,0,1,1,2,0
4735,0,0,2,0,2,0,2
4736,1,1,0,1,0,0,4
4737,0,3,1,2,1,0,0
4738,0,1,0,2,1,0,2
4739,2,0,0,1,2,1,1
4740,1,0,1,3,0,1,4
4741,0,0,1,1,1,1,2
4742,0,1,1,0,1,0,1
4743,3,0,1,2,2,0,0
4744,0,0,2,3,2,2,0
4745,0,0,1,2,2,0,0
4746,0,1,2,0,4,1,4
4747,2,4,1,1,1,1,1
4748,0,1,1,0,0,0,2
4749,0,4,1,1,1,0,0
4750,0,0,1,3,1,0,0
4751,0,0,0,4,3,0,0
4752,0,0,3,2,1,0,0
4753,0,1,1,0,2,0,4
4754,1,0,0,1,1,0,0
4755,4,0,1,3,0,0,1
4756,2,0,2,2,0,0,2
4757,3,0,0,1,1,3,0
4758,0,0,0,2,0,0,1
4759,1,0,0,2,0,1,0
4760,4,0,0,3,0,2,0
4761,4,0,3,2,4,0,1
4762,0,3,0,4,1,0,0
4763,0,0,0,3,0,1,3
4764,0,0,1,2,1,0,1
4765,0,1,0,1,1,0,1
4766,0,0,1,1,0,0,0
4767,0,2,1,2,1,0,1
4768,0,0,0,2,1,0,0
4769,0,4,0,1,1,0,0
4770,0,0,0,2,1,0,0
4771,0,0,1,2,1,0,2
4772,0,0,1,2,1,0,0
4773,0,1,0,0,1,3,0
4774,3,2,1,1,2,1,1
4775,0,1,0,2,1,0,1
4776,0,0,0,3,0,1,0
4777,1,0,0,4,0,2,1
4778,0,0,2,3,1,0,0
4779,0,1,0,1,0,1,2
4780,2,3,1,1,3,2,0
4781,0,0,0,1,3,0,0
4782,0,2,0,2,1,2,0
4783,2,0,4,1,0,1,0
4784,0,0,1,3,0,1,1
4785,0,0,1,2,2,0,4
4786,0,0,0,0,1,0,2
4787,0,3,1,2,0,1,2
4788,0,1,0,3,1,0,0
4789,0,1,1,0,1,1,0
4790,0,0,1,3,0,1,0
4791,0,2,2,1,2,1,0
4792,0,0,0,1,1,4,4
4793,0,0,1,2,1,0,0
4794,0,0,1,0,3,4,0
4795,0,0,2,2,0,0,0
4796,2,1,0,0,1,0,3
4797,0,0,3,0,0,0,0
4798,3,0,0,1,1,0,1
4799,0,0,1,3,1,0,0
4800,0,0,1,2,1,0,0
4801,3,4,2,2,1,0,0
4802,0,0,0,0,1,1,0
4803,0,1,2,1,0,0,0
4804,0,4,0,1,1,1,0
4805,0,3,0,1,2,3,0
4806,0,0,1,0,4,3,0
4807,4,1,1,3,1,0,1
4808,0,0,0,0,0,4,1
4809,4,1,0,0,1,1,1
4810,2,0,0,3,1,0,0
4811,4,0,0,0,1,0,0
4812,0,1,0,2,2,0,0
4813,1,0,0,1,2,3,1
4814,0,0,3,4,1,1,0
4815,0,1,1,1,2,2,0
4816,2,0,0,1,0,0,2
4817,1,3,0,1,0,3,2
4818,0,0,1,0,1,0,2
4819,1,0,1,3,0,1,0
4820,0,3,0,2,0,0,0
4821,0,0,4,0,1,0,0
4822,0,1,0,0,1,0,0
4823,0,0,0,3,4,0,0
4824,0,0,0,2,1,0,0
4825,3,2,0,1,1,0,0
4826,0,1,1,1,0,0,1
4827,2,1,0,3,3,1,0
4828,0,0,0,0,1,0,0
4829,0,4,4,1,0,1,1
4830,0,1,3,3,1,1,4
4831,0,0,0,2,1,0,1
4832,1,0,0,2,0,0,2
4833,0,0,0,3,4,0,4
4834,2,1,0,2,1,3,2
4835,0,4,1,0,2,0,3
4836,0,0,0,1,0,0,1
4837,0,1,1,3,2,1,4
4838,0,0,0,3,1,0,1
4839,2,0,1,2,0,1,0
4840,1,0,3,2,1,1,0
4841,0,1,0,1,1,3,0
4842,1,0,1,0,1,2,0
4843,0,0,1,2,0,3,3
4844,0,0,0,1,0,1,2
4845,0,0,1,2,1,1,0
4846,0,0,0,2,2,0,0
4847,0,0,0,3,2,1,0
4848,1,0,0,2,1,1,1
4849,0,0,0,0,0,0,1
4850,0,0,0,1,1,0,0
4851,0,0,1,3,1,0,0
4852,0,0,0,2,4,1,0
4853,0,0,0,0,0,1,1
4854,0,2,0,4,3,0,3
4855,0,0,1,1,1,0,0
4856,0,0,1,1,4,1,2
4857,0,0,0,0,0,0,1
4858,0,1,0,1,0,2,2
4859,4,0,0,0,4,1,0
4860,0,0,0,2,1,0,0
4861,0,0,1,2,1,0,0
4862,2,0,1,1,3,0,0
4863,0,0,4,2,3,2,0
4864,0,0,0,3,1,2,4
4865,0,1,1,4,4,1,4
4866,0,0,0,1,1,3,0
4867,0,0,0,1,2,1,0
4868,1,0,0,1,0,1,1
4869,0,3,4,4,1,1,1
4870,4,1,1,1,1,1,0
4871,2,0,3,1,2,0,0
4872,4,0,1,1,1,4,0
4873,0,0,2,2,1,0,0
4874,0,0,3,3,1,4,0
4875,0,0,0,2,1,0,1
4876,3,3,3,0,3,2,0
4877,0,0,0,2,0,0,2
4878,0,3,0,2,0,2,0
4879,4,0,1,3,0,0,0
4880,0,0,0,2,0,1,1
4881,0,0,1,4,1,0,0
4882,0,0,0,3,1,0,0
4883,0,0,1,2,1,1,0
4884,3,3,1,1,2,1,0
4885,0,1,0,0,1,0,0
4886,0,4,0,0,1,0,4
4887,2,0,0,1,3,0,0
4888,0,1,1,0,2,0,0
4889,4,1,1,1,0,1,3
4890,0,3,1,0,1,0,1
4891,1,0,2,1,4,0,0
4892,4,0,3,1,1,0,3
4893,0,0,0,0,1,1,2
4894,0,0,1,2,1,1,0
4895,0,0,1,4,1,0,0
4896,1,0,1,2,1,1,0
4897,0,0,0,1,0,1,1
4898,0,0,1,1,1,1,4
4899,0,0,1,2,0,4,0
4900,0,0,1,3,0,0,0
4901,0,0,0,2,0,2,1
4902,0,1,1,4,2,0,1
4903,0,0,1,3,1,3,1
4904,2,3,3,0,2,0,1
4905,0,0,0,2,0,2,0
4906,0,0,1,3,1,0,0
4907,0,1,3,0,3,0,0
4908,0,0,4,3,1,1,0
4909,4,0,0,1,1,0,0
4910,0,0,3,2,1,0,0
4911,0,0,0,0,4,0,0
4912,0,2,0,1,2,0,1
4913,3,1,1,1,4,0,0
4914,0,0,4,4,0,1,0
4915,0,0,0,1,1,0,0
4916,0,1,1,1,4,0,0
4917,0,0,0,4,1,0,0
4918,0,1,2,1,1,3,0
4919,0,4,1,1,0,1,2
4920,0,0,2,1,1,0,0
4921,2,0,3,1,3,0,3
4922,4,0,0,0,0,0,4
4923,1,1,0,0,1,2,0
4924,0,0,3,3,0,1,1
4925,0,0,1,2,1,4,0
4926,1,1,1,2,2,1,1
4927,0,0,0,0,1,1,0
4928,0,3,2,3,0,1,3
4929,0,0,0,4,1,4,0
4930,0,4,1,2,1,1,0
4931,0,0,0,2,0,1,1
4932,0,2,4,3,1,0,0
4933,0,0,1,1,4,0,0
4934,0,0,3,2,2,1,0
4935,0,0,0,1,2,0,0
4936,0,0,3,2,1,0,3
4937,0,0,0,0,0,1,1
4938,0,1,0,1,0,2,1
4939,0,0,0,1,1,0,0
4940,0,1,1,1,1,1,1
4941,4,0,3,2,0,0,0
4942,3,3,0,3,1,1,3
4943,0,0,1,3,0,1,0
4944,0,0,1,1,1,0,0
4945,0,2,1,2,0,0,1
4946,0,1,0,3,0,0,4
4947,0,0,0,0,1,0,0
4948,0,0,0,2,0,2,1
4949,0,0,2,3,3,1,1
4950,4,0,1,1,3,0,0
4951,0,1,0,1,0,1,1
4952,4,0,1,3,1,1,1
4953,2,1,1,0,2,0,0
4954,3,0,0,4,0,0,1
4955,0,1,1,2,4,2,4
4956,0,0,0,2,1,1,0
4957,0,0,0,3,0,0,1
4958,0,0,0,2,0,1,0
4959,0,0,1,2,2,0,0
4960,0,0,0,1,1,0,0
4961,2,0,1,3,1,0,0
4962,0,0,0,2,0,0,0
4963,0,2,0,3,1,0,2
4964,0,0,3,0,1,3,0
4965,0,1,0,1,1,0,0
4966,0,0,2,0,1,0,0
4967,0,0,0,1,1,2,0
4968,0,1,4,3,1,1,0
4969,0,0,0,1,1,0,2
4970,0,0,2,3,4,0,4
4971,0,0,0,0,0,1,1
4972,0,0,4,0,2,0,0
4973,1,0,0,0,0,1,1
4974,0,0,1,2,1,1,0
4975,0,0,0,1,3,0,0
4976,0,3,2,2,1,0,4
