,chlorides,free_sulfur_dioxide,citric_acid,total_sulfur_dioxide,volatile_acidity,sulphates,pH
4156,0,0,0,1,0,0,4
4157,0,0,3,0,1,0,2
4158,0,1,1,0,1,1,2
4159,0,0,0,1,0,0,0
4160,0,0,0,1,0,1,1
4161,0,0,1,0,1,1,1
4162,1,0,3,1,0,0,1
4163,2,0,1,1,0,0,2
4164,2,0,4,1,0,0,1
4165,0,0,1,2,0,0,2
4166,0,0,1,3,0,0,1
4167,2,0,1,2,4,2,2
4168,0,1,1,1,2,0,1
4169,0,1,1,1,1,0,0
4170,0,4,0,0,2,0,2
4171,0,0,3,1,1,1,2
4172,0,0,0,2,2,3,2
4173,3,4,1,1,0,4,1
4174,0,0,0,1,1,0,1
4175,0,1,1,1,1,0,1
4176,4,0,4,1,0,0,1
4177,2,0,4,3,4,0,1
4178,0,0,0,2,0,3,0
4179,0,0,0,2,4,2,4
4180,0,3,3,1,0,0,1
4181,0,0,0,1,0,0,1
4182,3,1,0,0,0,0,1
4183,0,0,4,0,0,0,1
4184,0,1,1,2,0,1,0
4185,0,0,1,0,2,3,2
4186,3,1,0,1,0,1,1
4187,0,0,0,0,0,0,1
4188,0,0,1,2,4,0,2
4189,0,2,0,0,4,0,2
4190,0,0,2,0,1,0,1
4191,0,1,0,1,0,2,2
4192,0,0,3,1,1,2,0
4193,0,0,0,1,0,0,2
4194,4,0,0,1,1,1,1
4195,4,0,0,1,1,1,3
4196,0,0,0,0,1,1,2
4197,0,0,2,0,2,0,2
4198,0,0,0,2,0,1,1
4199,4,0,2,2,0,0,1
4200,3,0,0,1,0,0,1
4201,0,3,1,1,0,1,2
4202,0,0,0,1,0,4,1
4203,2,2,1,2,0,0,2
4204,0,0,2,1,2,0,0
4205,0,0,0,2,0,0,1
4206,4,2,0,0,2,3,4
4207,0,0,1,2,0,0,1
4208,0,0,0,1,0,0,3
4209,3,2,0,2,1,0,1
4210,0,1,1,1,1,4,1
4211,0,0,1,1,0,0,2
4212,0,0,1,1,0,2,2
4213,3,0,0,1,0,0,2
4214,0,0,0,1,0,0,0
4215,3,0,2,0,4,2,3
4216,0,2,0,0,0,0,2
4217,0,0,0,1,2,0,1
4218,0,0,1,4,0,1,1
4219,0,0,0,1,0,0,2
4220,2,3,2,1,0,0,0
4221,0,0,2,4,1,1,2
4222,0,0,0,1,0,0,1
4223,3,0,0,3,0,0,3
4224,0,0,0,4,0,0,4
4225,0,0,2,1,0,1,3
4226,0,0,4,1,0,0,1
4227,0,0,3,2,0,1,1
4228,0,0,3,1,1,4,2
4229,0,0,2,4,4,1,2
4230,0,0,0,1,3,0,2
4231,0,0,2,1,0,3,2
4232,0,4,4,1,0,0,2
4233,4,4,0,1,0,3,1
4234,1,0,0,0,0,0,3
4235,0,0,0,0,0,0,4
4236,0,3,1,0,0,1,0
4237,4,1,2,0,1,4,3
4238,0,1,0,0,1,1,2
4239,0,1,0,1,0,3,0
4240,0,1,0,1,0,0,0
4241,0,0,4,2,0,0,1
4242,0,1,0,0,1,0,2
4243,1,0,0,1,2,0,2
4244,0,0,0,1,4,0,1
4245,0,0,1,4,0,0,1
4246,1,0,0,0,0,0,2
4247,0,0,1,0,0,1,1
4248,3,0,1,2,0,0,1
4249,1,4,0,1,1,0,2
4250,4,0,0,1,1,1,1
4251,0,0,4,1,2,0,2
4252,0,2,1,1,0,0,0
4253,0,0,1,1,0,0,2
4254,0,0,1,2,0,1,3
4255,0,3,1,1,0,0,1
4256,0,0,1,2,2,0,1
4257,0,0,0,2,2,0,1
4258,0,0,1,1,3,0,2
4259,0,3,1,1,0,0,1
4260,0,0,0,1,0,1,0
4261,1,1,4,0,0,1,1
4262,2,1,1,2,0,0,1
4263,0,0,1,0,0,0,0
4264,2,0,4,1,0,0,3
4265,0,0,1,0,0,0,0
4266,0,0,1,0,1,1,2
4267,0,1,1,2,0,1,3
4268,0,0,4,0,2,2,2
4269,0,0,0,2,0,0,1
4270,0,0,1,1,0,0,1
4271,0,0,0,2,1,1,2
4272,0,0,1,0,2,1,2
4273,1,0,0,0,1,0,1
4274,0,0,0,4,2,4,2
4275,2,0,2,0,0,0,1
4276,0,2,0,0,2,0,2
4277,0,0,1,2,0,0,4
4278,0,1,1,4,0,0,2
4279,4,1,1,3,0,0,0
4280,0,0,1,1,4,1,2
4281,1,0,4,1,0,0,3
4282,0,0,0,1,0,4,2
4283,3,0,0,1,0,0,0
4284,0,4,0,0,3,0,1
4285,0,0,1,0,0,0,1
4286,0,4,3,1,0,0,1
4287,0,0,3,1,0,0,1
4288,0,0,0,0,0,1,4
4289,0,0,1,2,0,1,1
4290,0,0,0,2,0,4,1
4291,0,3,3,0,1,0,2
4292,2,4,1,0,0,0,1
4293,0,0,0,1,0,0,3
4294,0,4,0,1,0,3,2
4295,0,3,0,1,0,1,1
4296,0,0,1,0,0,2,2
4297,0,0,2,0,4,1,2
4298,1,3,1,1,0,1,3
4299,0,4,1,1,0,0,1
4300,4,1,0,1,0,0,1
4301,0,0,1,0,0,1,1
4302,0,0,0,3,0,0,3
4303,4,0,4,1,2,0,2
4304,0,0,1,1,0,0,2
4305,0,1,1,1,0,0,3
4306,1,0,4,3,1,4,1
4307,0,0,1,1,0,0,1
4308,0,1,0,1,0,0,1
4309,4,0,0,0,4,1,2
4310,0,0,0,1,0,0,1
4311,0,0,0,0,1,1,1
4312,0,4,3,0,0,0,2
4313,0,0,0,1,4,0,1
4314,0,0,1,3,3,2,1
4315,4,0,0,1,0,0,0
4316,0,0,0,0,0,2,2
4317,3,0,0,1,1,4,2
4318,0,3,1,2,0,0,1
4319,0,1,0,1,0,0,2
4320,4,3,1,0,1,0,2
4321,0,4,1,1,0,0,1
4322,3,0,0,0,0,0,1
4323,0,3,0,1,2,0,4
4324,0,0,0,1,0,0,1
4325,0,0,1,1,0,0,2
4326,0,0,1,1,0,0,0
4327,0,0,0,0,1,1,2
4328,0,0,1,2,0,0,1
4329,0,0,0,1,0,1,0
4330,0,0,0,2,0,0,1
4331,0,1,0,1,0,0,2
4332,0,3,1,3,2,1,1
4333,0,3,0,1,0,0,2
4334,0,2,0,2,3,2,3
4335,0,0,2,4,1,0,2
4336,0,3,0,0,2,1,3
4337,0,0,2,1,0,0,2
4338,1,0,2,1,1,0,0
4339,0,0,2,0,0,0,4
4340,4,0,1,1,0,1,4
4341,3,0,0,1,0,1,2
4342,1,0,0,1,1,0,2
4343,0,4,1,4,0,2,1
4344,3,0,0,2,0,0,2
4345,0,0,0,1,1,0,4
4346,0,2,4,0,0,0,0
4347,0,0,4,2,3,1,3
4348,0,1,3,0,0,0,1
4349,0,0,1,2,0,0,1
4350,0,0,1,2,0,0,0
4351,0,0,1,0,0,0,1
4352,0,0,0,3,0,0,2
4353,0,0,1,1,0,1,1
4354,0,1,1,0,0,0,1
4355,0,0,0,3,0,0,3
4356,0,0,0,1,1,0,2
4357,0,0,0,0,1,0,1
4358,0,1,2,2,0,0,2
4359,0,0,0,0,0,3,3
4360,0,0,0,0,4,0,4
4361,0,2,0,3,2,1,2
4362,0,1,1,1,0,1,2
4363,0,4,0,0,1,1,3
4364,0,0,0,1,2,0,1
4365,0,3,0,0,1,3,3
4366,0,0,3,3,1,0,1
4367,0,0,1,1,0,4,1
4368,0,0,2,2,1,0,1
4369,0,0,1,0,2,1,3
4370,0,4,1,0,2,4,3
4371,0,0,1,1,0,1,1
4372,0,0,1,0,1,0,1
4373,0,0,1,1,1,2,2
4374,1,2,0,0,1,0,3
4375,0,0,4,0,2,1,2
4376,0,1,1,1,2,3,1
4377,0,3,4,2,0,1,2
4378,0,3,0,2,0,1,2
4379,0,1,2,3,0,0,1
4380,0,0,1,0,0,2,2
4381,0,0,0,3,0,0,0
4382,0,0,3,3,0,0,1
4383,0,0,2,3,0,0,1
4384,0,0,1,1,0,1,1
4385,0,0,1,1,0,1,2
4386,0,0,0,4,0,0,1
4387,0,1,0,4,4,0,1
4388,4,4,3,1,0,0,1
4389,0,0,1,0,0,0,2
4390,0,4,4,1,0,1,2
4391,1,0,2,2,0,0,1
4392,0,0,2,1,0,0,1
4393,1,3,1,1,0,0,2
4394,0,0,1,4,0,1,2
4395,0,0,0,4,0,0,4
4396,0,0,1,3,0,3,2
4397,3,3,0,1,0,0,1
4398,0,0,1,0,0,3,1
4399,0,0,0,1,1,3,1
4400,0,0,0,2,1,3,2
4401,0,2,4,1,0,1,2
4402,0,4,4,1,3,0,4
4403,0,0,0,4,4,1,1
4404,0,3,0,3,2,0,1
4405,0,1,1,4,3,0,1
4406,0,0,3,1,0,0,1
4407,1,0,0,1,3,4,1
4408,0,0,1,0,3,1,1
4409,3,3,0,1,3,0,1
4410,2,0,0,0,2,1,2
4411,0,0,3,1,0,0,2
4412,0,0,0,0,2,1,1
4413,0,0,1,0,0,1,2
4414,0,0,0,2,0,0,1
4415,0,0,0,2,0,1,1
4416,0,0,0,1,1,0,2
4417,0,3,4,1,0,0,2
4418,3,0,0,0,2,3,1
4419,2,0,0,1,2,0,1
4420,0,1,1,1,0,0,1
4421,0,0,1,1,1,0,2
4422,0,0,0,0,0,0,1
4423,0,2,0,1,1,0,2
4424,0,1,0,2,0,0,2
4425,0,0,0,1,0,0,1
4426,2,0,0,0,0,0,1
4427,2,1,1,2,0,0,1
4428,0,1,1,1,4,0,0
4429,0,2,1,3,0,0,1
4430,4,1,2,0,3,2,1
4431,0,0,0,2,1,0,2
4432,0,0,0,0,0,0,0
4433,4,0,0,3,4,0,3
4434,0,0,1,0,1,1,1
4435,0,0,1,2,0,0,2
4436,0,0,0,1,4,0,2
4437,0,0,0,1,0,1,0
4438,0,0,0,2,1,4,1
4439,0,0,1,4,0,1,1
4440,0,0,0,1,0,0,1
4441,0,0,3,0,2,1,0
4442,4,0,0,0,3,0,2
4443,0,0,0,1,4,0,1
4444,0,0,1,0,0,0,0
4445,0,0,0,0,0,1,2
4446,0,0,0,1,0,0,2
4447,4,0,4,2,1,2,1
4448,0,0,1,1,0,0,1
4449,1,2,0,1,1,0,1
4450,0,0,0,1,0,0,1
4451,1,4,4,4,2,2,4
4452,4,0,2,1,0,3,1
4453,4,0,1,2,0,0,1
4454,4,4,0,1,0,1,1
4455,0,0,0,1,0,0,1
4456,0,1,3,3,0,0,1
4457,0,0,0,1,0,1,1
4458,0,0,1,1,0,2,1
4459,0,0,0,1,0,1,2
4460,3,4,1,1,0,0,1
4461,0,0,1,3,3,0,2
4462,0,0,0,1,2,0,2
4463,0,0,0,1,3,0,1
4464,0,0,2,1,0,0,2
4465,3,0,1,1,0,0,1
4466,0,2,0,1,0,4,1
4467,0,0,1,1,4,2,0
4468,0,0,1,1,0,0,1
4469,4,0,1,1,0,0,2
4470,0,0,0,2,2,0,2
4471,0,0,0,1,0,0,1
4472,0,0,1,2,4,0,1
4473,4,0,1,2,0,2,1
4474,2,1,1,4,0,0,2
4475,0,0,1,1,0,0,1
4476,1,4,1,1,0,0,1
4477,0,0,0,3,0,1,2
4478,0,0,0,0,0,0,0
4479,0,0,1,1,0,1,3
4480,4,0,1,0,0,3,2
4481,1,0,1,1,0,0,1
4482,0,2,0,1,0,0,1
4483,0,0,4,2,0,1,0
4484,0,0,0,1,0,0,1
4485,0,3,0,2,1,3,3
4486,0,0,4,3,1,0,2
4487,0,1,1,1,0,1,1
4488,0,0,0,1,2,0,1
4489,0,0,0,1,1,1,2
4490,0,0,0,0,2,3,2
4491,1,0,1,3,0,0,1
4492,0,0,0,2,0,0,1
4493,3,4,1,1,1,1,2
4494,0,3,4,1,0,3,1
4495,4,0,0,3,0,0,1
4496,0,0,1,1,0,2,2
4497,0,0,0,0,4,0,0
4498,0,0,0,1,0,0,1
4499,0,0,0,1,0,2,1
4500,0,0,0,1,0,3,1
4501,0,0,0,0,0,0,1
4502,0,0,4,0,0,0,2
4503,0,0,0,0,1,3,2
4504,4,4,0,2,0,0,2
4505,0,3,4,1,0,4,1
4506,0,0,1,1,4,1,2
4507,4,0,0,0,0,0,1
4508,2,3,0,0,1,1,3
4509,3,4,4,1,0,0,1
4510,4,0,0,2,0,3,0
4511,0,2,0,1,0,1,2
4512,1,0,3,2,0,0,1
4513,0,0,4,1,2,0,2
4514,0,0,0,0,0,0,0
4515,0,4,0,0,2,1,3
4516,0,0,0,0,4,3,0
4517,0,0,0,1,1,0,1
4518,0,0,2,1,4,0,1
4519,0,0,0,1,0,1,1
4520,0,0,4,1,0,0,0
4521,0,0,0,3,0,0,2
4522,1,0,3,1,1,0,0
4523,1,0,1,0,0,1,1
4524,0,0,0,0,0,1,3
4525,0,0,0,0,2,0,2
4526,0,0,1,1,2,1,1
4527,0,0,0,1,0,0,1
4528,3,0,0,2,0,2,1
4529,0,0,1,0,1,0,2
4530,0,0,1,2,1,0,1
4531,0,1,1,1,0,1,2
4532,1,0,1,0,0,0,2
4533,1,0,0,0,1,2,3
4534,0,0,1,2,4,0,3
4535,0,3,1,1,0,0,1
4536,0,2,1,1,0,0,0
4537,3,4,1,1,0,0,2
4538,0,0,0,2,0,0,1
4539,0,0,1,1,2,0,4
4540,4,1,1,2,0,0,1
4541,0,0,1,0,1,1,2
4542,4,0,0,1,4,0,0
4543,0,0,1,1,0,0,1
4544,0,4,2,2,0,0,1
4545,0,4,0,2,0,0,3
4546,3,4,0,1,0,0,1
4547,0,0,2,2,3,4,3
4548,0,4,0,2,0,0,4
4549,0,2,1,0,0,1,2
4550,0,2,1,1,0,0,0
4551,0,4,2,1,2,3,1
4552,2,2,0,1,0,1,1
4553,1,1,0,0,0,0,1
4554,0,0,0,0,0,2,2
4555,0,2,0,0,4,3,0
4556,0,1,0,1,1,1,1
4557,2,0,2,1,0,0,3
4558,0,0,0,4,2,2,2
4559,0,0,0,4,0,0,2
4560,2,2,2,1,0,2,2
4561,0,0,0,1,0,1,1
4562,0,0,1,2,0,4,1
4563,0,0,4,0,0,1,0
4564,0,1,1,0,0,1,3
4565,0,0,0,0,1,0,0
4566,0,0,1,1,0,0,2
4567,0,0,1,1,0,0,1
4568,3,0,1,0,0,0,1
4569,0,0,1,1,0,0,2
4570,0,0,0,1,4,0,4
4571,0,0,3,0,2,0,0
4572,0,0,0,1,0,0,4
4573,3,0,0,0,0,0,1
4574,0,0,1,2,2,0,2
4575,1,0,3,3,1,1,3
4576,0,0,0,1,1,1,3
4577,0,0,0,2,0,1,2
4578,0,0,0,1,0,3,0
4579,0,0,0,0,1,1,4
4580,0,0,1,1,1,0,1
4581,0,0,3,4,0,0,2
4582,0,0,1,2,0,3,0
4583,0,4,0,2,0,0,1
4584,0,0,1,1,0,0,0
4585,0,0,0,3,2,0,1
4586,0,0,0,2,0,0,1
4587,0,0,1,2,0,0,1
4588,0,0,1,1,0,0,1
4589,0,0,0,3,0,0,2
4590,0,0,4,0,0,0,1
4591,0,1,0,1,0,0,3
4592,0,0,2,2,0,0,1
4593,0,0,1,0,1,1,2
4594,0,0,2,1,0,0,2
4595,0,0,0,4,2,0,1
4596,0,0,0,0,0,0,3
4597,3,2,0,4,4,2,2
4598,0,3,2,1,3,0,4
4599,0,0,0,0,1,1,2
4600,0,2,0,0,1,1,3
4601,0,0,0,1,3,0,1
4602,3,2,0,1,2,0,2
4603,0,0,0,0,0,0,4
4604,0,0,1,1,0,0,1
4605,0,0,1,3,0,0,3
4606,1,0,0,1,2,1,2
4607,0,1,2,1,0,0,2
4608,0,0,4,4,0,0,0
4609,0,2,0,1,0,2,1
4610,0,1,2,1,0,3,2
4611,0,1,0,2,1,0,1
4612,4,0,1,0,1,1,4
4613,0,0,0,3,0,1,1
4614,0,0,3,1,0,0,2
4615,0,0,0,1,0,0,2
4616,0,0,0,0,2,1,2
4617,0,1,0,1,1,2,1
4618,0,0,0,0,1,1,2
4619,0,0,1,4,0,0,3
4620,0,0,1,1,1,2,1
4621,2,0,4,1,0,0,2
4622,0,0,1,4,0,3,1
4623,4,0,0,1,0,1,1
4624,0,0,0,3,0,0,2
4625,3,1,2,1,1,2,3
4626,0,0,1,1,0,0,1
4627,2,0,1,1,4,0,1
4628,0,0,1,2,2,0,1
4629,0,2,1,0,0,0,2
4630,0,3,0,1,0,0,1
4631,0,0,0,0,1,0,3
4632,0,0,4,0,0,0,3
4633,0,1,1,2,0,1,2
4634,0,0,3,1,0,3,1
4635,3,0,1,0,1,1,1
4636,1,4,0,1,3,1,4
4637,0,0,1,4,0,0,1
4638,0,0,0,2,0,0,1
4639,0,2,0,1,0,0,1
4640,0,1,0,4,0,0,1
4641,0,4,3,4,1,1,0
4642,0,0,0,0,0,0,2
4643,0,1,1,2,0,0,1
4644,0,0,1,0,2,1,1
4645,0,0,0,2,2,0,1
4646,3,0,0,1,0,0,2
4647,0,1,0,2,0,4,2
4648,0,0,0,2,0,0,4
4649,0,0,2,1,0,1,1
4650,0,0,1,3,0,2,0
4651,0,0,1,1,4,0,0
4652,0,0,4,2,0,0,1
4653,0,0,0,2,4,0,1
4654,0,0,0,0,1,0,4
4655,1,1,0,2,3,3,0
4656,0,4,1,1,0,0,1
4657,0,0,4,1,0,0,3
4658,0,0,0,1,0,0,2
4659,0,0,0,1,1,0,1
4660,0,0,1,2,0,0,4
4661,4,0,1,2,0,3,1
4662,0,4,2,0,1,0,1
4663,0,0,0,0,2,0,0
4664,3,4,0,1,1,0,2
4665,4,0,1,1,3,0,4
4666,0,4,1,1,0,0,1
4667,0,0,1,0,3,0,1
4668,0,0,0,1,1,0,4
4669,0,3,1,1,1,0,2
4670,0,0,1,0,1,1,3
4671,0,0,0,1,1,0,1
4672,0,2,1,0,0,0,0
4673,0,0,0,1,0,0,1
4674,1,0,0,1,0,0,4
4675,0,0,0,0,1,0,2
4676,0,0,0,1,0,0,4
4677,4,1,1,2,1,0,2
4678,0,0,0,0,0,1,4
4679,2,1,1,2,0,0,1
4680,3,1,1,1,0,0,3
4681,0,0,0,1,0,0,1
4682,0,3,1,1,0,0,2
4683,4,0,1,0,1,1,0
4684,3,4,1,1,0,0,2
4685,3,4,1,1,0,0,1
4686,1,2,0,1,1,1,2
4687,0,0,0,3,1,0,2
4688,0,0,0,0,0,0,0
4689,1,0,1,0,4,3,1
4690,2,0,3,1,1,1,4
4691,0,0,0,1,0,0,2
4692,0,0,0,1,1,0,1
4693,0,0,0,0,0,1,2
4694,0,0,3,2,4,0,1
4695,0,4,0,0,1,0,1
4696,0,0,0,4,0,2,4
4697,0,0,0,3,1,1,3
4698,0,3,1,0,1,0,3
4699,0,0,0,0,0,0,1
4700,4,2,1,3,0,1,1
4701,0,0,0,2,1,0,3
4702,3,1,0,0,1,3,4
4703,0,0,3,1,0,0,3
4704,0,0,0,0,1,0,1
4705,0,0,2,4,0,3,1
4706,3,0,0,0,1,0,3
4707,0,2,1,2,0,0,1
4708,4,0,1,1,0,0,1
4709,0,4,1,1,0,1,1
4710,4,0,1,1,0,0,0
4711,0,0,3,2,2,4,1
4712,0,0,0,1,0,0,2
4713,0,1,1,2,0,0,1
4714,0,0,2,0,1,2,2
4715,0,0,0,0,0,1,1
4716,3,0,0,0,1,3,1
4717,0,4,4,1,4,4,2
4718,0,0,0,3,0,0,3
4719,0,0,1,1,0,0,1
4720,0,0,0,0,1,0,3
4721,0,0,1,2,3,4,1
4722,2,0,4,1,0,1,3
4723,0,0,1,1,1,0,3
4724,1,0,0,2,0,3,1
4725,0,0,0,3,0,1,1
4726,0,0,1,2,0,1,2
4727,3,4,0,1,0,4,1
4728,0,3,1,1,3,3,3
4729,2,0,0,1,3,0,1
4730,0,0,0,1,0,0,1
4731,0,0,0,0,2,1,2
4732,0,0,1,4,0,0,1
4733,3,0,3,2,0,0,2
4734,3,0,0,2,0,4,4
4735,0,0,0,2,1,0,1
4736,0,1,0,0,1,1,3
4737,0,0,1,1,0,0,2
4738,0,0,3,1,3,3,1
4739,1,0,2,0,1,0,2
4740,0,0,1,4,0,1,0
4741,0,0,1,1,0,1,2
4742,0,0,1,3,1,0,1
4743,0,0,1,0,0,0,2
4744,4,0,0,1,0,0,1
4745,0,1,1,2,0,0,1
4746,0,0,1,0,1,3,1
4747,0,0,1,2,2,1,2
4748,0,0,1,0,1,2,2
4749,2,4,1,1,0,3,2
4750,0,0,0,2,0,4,3
4751,0,0,1,2,0,0,1
4752,0,0,1,1,0,0,1
4753,0,1,3,4,4,0,4
4754,1,3,4,1,1,0,1
4755,0,0,0,1,0,0,4
4756,0,2,0,0,2,0,2
4757,3,3,0,1,0,0,2
4758,0,0,0,1,3,0,2
4759,0,2,0,0,0,2,2
4760,0,0,0,0,0,1,2
4761,0,4,0,1,0,0,4
4762,0,4,0,1,0,0,2
4763,0,0,2,1,0,1,0
4764,0,0,1,2,1,1,1
4765,0,0,3,2,1,0,2
4766,0,0,2,4,0,0,3
4767,0,0,1,1,1,0,1
4768,0,0,0,1,4,3,1
4769,0,3,0,1,0,0,1
4770,0,0,2,1,3,0,4
4771,0,0,4,1,0,1,1
4772,0,2,1,1,0,1,1
4773,0,0,0,1,0,0,3
4774,4,0,1,2,1,2,1
4775,0,0,2,0,1,0,3
4776,0,1,0,1,0,1,2
4777,0,0,0,0,1,0,1
4778,0,0,3,1,4,0,1
4779,0,3,3,0,2,1,3
4780,0,0,1,1,1,4,3
4781,3,0,3,1,1,0,2
4782,0,1,0,3,4,0,4
4783,0,4,0,0,0,2,2
4784,0,3,1,0,1,1,1
4785,0,1,1,1,0,0,1
4786,0,0,0,1,2,0,0
4787,0,4,1,0,0,0,4
4788,0,0,0,1,0,1,1
4789,0,0,1,1,0,2,2
4790,0,0,1,0,0,3,1
4791,0,1,1,2,0,4,1
4792,4,0,3,1,4,0,1
4793,0,1,1,3,1,0,2
4794,1,2,1,1,0,0,2
4795,0,0,0,0,0,1,1
4796,0,0,0,1,3,1,1
4797,0,0,0,3,0,0,2
4798,3,1,0,2,1,0,1
4799,0,0,4,1,0,0,1
4800,0,0,1,4,3,1,1
4801,0,0,0,1,0,0,2
4802,3,0,0,1,0,1,1
4803,0,0,0,1,0,0,2
4804,0,0,0,1,0,1,1
4805,0,1,0,2,0,0,3
4806,0,0,0,0,0,0,1
4807,0,3,1,1,0,0,3
4808,0,0,0,0,1,0,1
4809,0,3,0,1,1,0,2
4810,2,0,2,1,3,0,2
4811,0,0,1,3,4,3,2
4812,0,1,0,2,0,1,1
4813,0,4,1,2,0,1,1
4814,0,0,1,4,0,1,1
4815,0,0,1,2,0,1,1
4816,0,0,0,0,2,0,2
4817,3,0,0,0,0,1,2
4818,0,0,1,1,0,0,3
4819,0,0,1,0,0,1,1
4820,0,3,3,0,3,3,2
4821,0,0,0,1,0,0,1
4822,0,0,0,2,0,0,2
4823,0,4,3,1,2,0,2
4824,0,0,4,1,2,0,2
4825,0,0,0,1,0,2,1
4826,3,0,2,0,1,0,3
4827,0,0,2,2,1,1,0
4828,0,0,0,1,0,0,1
4829,0,1,1,2,0,3,3
4830,0,0,1,1,1,1,1
4831,2,0,0,1,1,0,2
4832,1,0,4,0,2,0,3
4833,0,0,0,2,3,0,2
4834,3,0,0,0,2,1,2
4835,0,1,3,2,1,0,1
4836,0,0,0,1,1,0,2
4837,0,0,3,2,0,1,1
4838,0,0,0,1,1,1,3
4839,0,0,1,0,0,1,2
4840,0,1,1,2,0,1,1
4841,0,4,0,1,0,0,4
4842,4,0,3,1,0,0,1
4843,1,0,1,3,0,0,2
4844,0,0,3,0,2,2,2
4845,0,0,1,1,0,1,1
4846,0,0,0,3,2,2,1
4847,0,0,0,3,0,2,2
4848,0,0,0,1,1,1,1
4849,0,0,3,0,4,1,2
4850,1,0,0,4,0,0,1
4851,2,0,1,1,0,2,1
4852,4,0,2,1,0,0,2
4853,0,0,0,0,1,1,0
4854,0,0,0,0,4,3,2
4855,3,0,1,1,0,2,3
4856,0,0,1,2,4,0,0
4857,0,2,0,0,1,0,1
4858,0,0,3,0,2,0,3
4859,0,0,0,2,0,1,1
4860,0,2,3,1,4,2,4
4861,0,3,1,1,0,0,0
4862,0,0,1,1,0,4,4
4863,0,0,1,1,2,0,1
4864,0,0,0,1,1,0,1
4865,1,0,1,0,4,1,1
4866,0,0,3,1,0,3,3
4867,0,0,0,4,0,1,2
4868,0,0,0,0,1,1,2
4869,3,0,0,1,1,0,2
4870,0,0,1,0,4,1,2
4871,0,0,1,2,0,0,1
4872,0,0,3,1,0,0,1
4873,0,0,1,1,0,0,1
4874,0,0,3,0,0,0,1
4875,0,0,4,1,1,0,0
4876,4,0,3,2,2,0,1
4877,0,0,0,0,2,0,0
4878,0,0,0,0,0,0,1
4879,0,0,1,0,1,0,2
4880,0,0,1,0,2,1,3
4881,0,0,1,0,0,0,4
4882,0,2,0,4,2,0,0
4883,0,0,0,1,4,0,3
4884,2,0,3,0,0,1,2
4885,0,0,1,1,0,1,1
4886,4,2,0,1,0,3,1
4887,0,0,0,1,0,0,2
4888,0,0,1,1,0,0,1
4889,0,0,1,4,0,4,1
4890,2,0,0,1,1,0,0
4891,1,0,2,1,0,0,3
4892,0,2,0,1,2,0,4
4893,0,3,4,1,2,2,2
4894,3,0,1,1,0,1,2
4895,0,0,1,1,0,0,1
4896,0,0,1,1,3,0,1
4897,0,0,0,4,4,0,4
4898,2,1,1,1,2,3,2
4899,3,0,0,0,1,4,2
4900,0,4,1,1,0,0,2
4901,3,0,0,0,1,0,2
4902,0,0,4,4,0,0,1
4903,0,0,1,4,3,1,2
4904,4,0,1,1,3,0,3
4905,0,3,0,0,0,1,1
4906,4,2,1,1,3,4,2
4907,0,0,4,1,4,0,0
4908,0,2,2,1,0,0,2
4909,0,0,0,1,0,2,3
4910,0,0,0,1,0,0,1
4911,0,0,0,0,1,0,4
4912,0,0,2,2,0,0,2
4913,0,0,1,2,0,1,1
4914,0,4,0,0,0,2,3
4915,1,0,0,1,0,4,1
4916,0,0,1,4,0,0,0
4917,1,0,3,0,0,0,1
4918,0,0,0,1,0,0,2
4919,0,0,0,0,2,1,2
4920,0,0,3,1,0,0,1
4921,0,0,2,0,2,3,2
4922,4,0,0,0,4,2,1
4923,2,0,0,1,0,0,3
4924,4,0,4,0,4,1,1
4925,0,0,4,1,0,0,1
4926,2,0,1,0,1,1,1
4927,4,0,4,4,2,4,1
4928,0,0,1,0,1,3,4
4929,1,2,1,1,0,0,2
4930,0,2,4,1,0,1,1
4931,0,0,2,3,1,1,3
4932,0,1,1,1,2,0,4
4933,0,1,1,1,2,0,1
4934,0,0,0,0,0,3,2
4935,0,0,0,2,0,0,2
4936,0,0,0,3,0,2,2
4937,0,1,3,3,1,1,2
4938,0,0,0,3,2,1,3
4939,0,0,0,4,3,0,2
4940,4,0,1,1,1,1,1
4941,0,0,3,0,3,0,0
4942,0,0,0,1,0,1,1
4943,0,2,1,0,2,1,2
4944,4,0,4,1,0,0,1
4945,0,1,1,0,1,4,1
4946,0,0,0,0,1,4,2
4947,0,0,0,1,0,0,1
4948,0,0,4,0,1,0,1
4949,4,0,0,1,1,0,0
4950,0,0,2,0,0,0,3
4951,0,0,1,0,0,1,1
4952,2,0,1,1,0,4,4
4953,0,0,1,2,0,0,2
4954,1,0,0,0,1,0,2
4955,0,0,1,1,0,0,1
4956,0,1,0,1,0,2,1
4957,4,0,1,0,3,0,4
4958,0,0,0,2,0,2,2
4959,4,0,2,2,1,0,1
4960,0,1,0,1,2,3,1
4961,0,0,1,1,0,0,2
4962,2,0,0,0,0,4,4
4963,0,0,0,0,1,0,2
4964,0,0,0,2,0,1,3
4965,0,1,0,1,0,2,3
4966,0,1,0,2,0,0,3
4967,0,0,0,1,0,0,2
4968,2,0,0,1,0,1,0
4969,2,3,0,0,2,0,3
4970,0,0,1,0,0,0,1
4971,0,0,0,0,1,1,1
4972,4,0,3,1,2,0,3
4973,0,0,0,0,1,4,3
4974,0,2,2,1,3,1,4
4975,2,0,0,3,1,0,1
