,volatile_acidity,chlorides,free_sulfur_dioxide,residual_sugar,total_sulfur_dioxide,sulphates,citric_acid
4156,2,0,4,0,1,0,3
4157,2,0,0,0,4,0,1
4158,1,4,1,0,0,3,1
4159,0,0,0,4,1,2,3
4160,1,3,0,0,1,1,0
4161,3,1,0,0,0,1,1
4162,2,0,0,2,1,0,1
4163,0,2,0,0,1,0,3
4164,0,0,1,3,1,0,0
4165,0,4,0,2,1,2,1
4166,0,0,0,0,1,0,0
4167,1,0,0,3,2,4,1
4168,0,0,1,0,2,0,1
4169,0,0,1,0,1,3,0
4170,4,0,2,0,2,1,0
4171,1,0,0,1,0,1,3
4172,2,0,0,0,0,0,0
4173,0,0,0,0,1,0,4
4174,2,0,2,0,1,4,4
4175,0,3,0,0,4,0,1
4176,0,0,0,0,1,4,1
4177,1,0,0,0,1,2,1
4178,0,0,0,1,1,0,0
4179,1,0,0,0,2,3,0
4180,4,0,0,0,1,2,2
4181,3,3,4,1,3,0,4
4182,0,0,0,0,1,0,0
4183,0,4,0,3,2,3,3
4184,2,0,0,0,2,3,0
4185,2,0,3,4,2,0,1
4186,0,1,0,2,0,1,0
4187,0,0,0,1,3,0,0
4188,4,0,0,0,1,1,1
4189,2,0,1,0,4,0,0
4190,1,0,3,0,0,0,0
4191,0,0,0,2,0,0,0
4192,0,0,0,0,2,2,1
4193,0,0,0,2,2,0,4
4194,0,0,0,0,1,0,1
4195,1,1,2,0,1,0,0
4196,4,0,0,1,0,1,3
4197,3,0,0,0,0,0,2
4198,0,0,3,1,2,1,1
4199,0,0,0,0,1,0,2
4200,0,0,4,0,1,0,3
4201,0,0,4,2,1,1,0
4202,2,1,0,0,1,4,4
4203,0,3,0,4,0,0,0
4204,0,2,0,0,1,0,1
4205,0,0,4,0,2,4,0
4206,2,4,0,0,0,0,0
4207,0,2,3,1,2,4,1
4208,0,0,0,0,3,0,0
4209,0,0,0,0,2,3,0
4210,0,0,3,1,0,0,1
4211,0,4,0,0,2,0,1
4212,2,0,0,0,3,0,1
4213,0,1,3,0,3,3,0
4214,0,0,0,0,2,0,0
4215,1,0,4,4,2,0,0
4216,0,0,0,0,1,1,0
4217,1,0,0,2,3,0,0
4218,0,0,0,0,0,1,1
4219,2,0,2,0,1,0,2
4220,0,0,0,1,1,0,1
4221,1,0,0,0,0,1,4
4222,0,0,4,0,4,0,2
4223,0,0,0,2,1,4,0
4224,0,0,3,4,1,0,0
4225,0,0,0,0,1,4,1
4226,0,0,0,1,1,0,2
4227,0,0,0,0,0,1,1
4228,1,0,0,2,2,0,0
4229,0,0,0,0,3,1,0
4230,1,1,0,0,1,2,0
4231,0,0,2,0,1,1,1
4232,0,0,0,0,1,0,1
4233,0,3,0,0,4,0,0
4234,2,0,3,1,0,0,3
4235,2,4,0,0,0,0,2
4236,2,0,0,2,3,1,1
4237,1,2,0,0,0,4,2
4238,0,0,0,0,0,0,0
4239,2,0,0,1,1,0,0
4240,0,0,1,0,1,0,0
4241,3,2,0,0,1,3,3
4242,1,0,0,0,1,0,0
4243,4,0,0,4,1,0,0
4244,2,2,0,0,1,0,4
4245,0,0,0,0,1,1,0
4246,0,0,0,0,0,2,0
4247,0,0,0,0,0,1,1
4248,0,0,0,0,1,0,1
4249,2,0,0,0,1,3,0
4250,2,0,1,0,1,4,1
4251,0,0,1,0,1,0,1
4252,0,0,0,0,1,0,1
4253,0,0,0,0,1,0,1
4254,0,0,0,3,3,1,1
4255,4,0,0,0,2,0,0
4256,1,0,0,0,2,0,1
4257,0,0,0,1,3,0,0
4258,4,0,0,1,1,0,1
4259,0,0,3,0,1,0,1
4260,1,0,0,0,1,1,0
4261,0,1,1,0,2,4,2
4262,3,0,1,1,2,1,1
4263,0,0,0,0,0,0,1
4264,1,0,3,0,1,3,4
4265,0,0,3,0,1,0,1
4266,1,0,0,0,0,1,1
4267,0,2,1,2,1,1,1
4268,2,0,4,0,1,1,0
4269,0,0,3,0,2,3,0
4270,2,3,0,3,0,0,1
4271,1,3,4,0,0,1,3
4272,0,0,3,2,0,1,1
4273,1,4,0,0,0,2,0
4274,0,0,4,3,1,1,1
4275,0,0,0,0,0,0,0
4276,2,4,2,0,0,2,0
4277,0,0,0,0,1,1,1
4278,0,0,0,3,2,0,1
4279,0,0,0,0,3,0,1
4280,0,0,0,0,1,1,0
4281,0,0,0,0,3,4,0
4282,0,2,0,0,1,1,0
4283,0,1,0,4,1,1,2
4284,0,0,0,0,2,0,0
4285,0,0,0,0,0,0,1
4286,1,0,1,3,1,0,0
4287,0,0,0,0,1,0,1
4288,1,0,0,0,0,1,0
4289,0,0,0,0,1,1,1
4290,0,0,0,0,2,0,2
4291,0,3,0,0,0,1,4
4292,0,0,0,0,0,0,1
4293,0,0,1,0,1,2,0
4294,0,0,0,0,2,1,0
4295,0,0,0,0,1,1,0
4296,0,0,3,0,4,1,1
4297,1,0,2,2,0,1,0
4298,3,0,0,0,3,4,1
4299,0,0,0,0,1,0,1
4300,2,0,1,4,1,0,4
4301,0,2,0,0,0,1,1
4302,0,0,0,2,3,0,0
4303,1,0,0,3,4,2,1
4304,0,0,0,0,4,0,0
4305,0,0,2,0,2,0,0
4306,1,0,0,0,1,4,0
4307,0,4,1,0,1,0,1
4308,0,0,0,0,1,0,0
4309,4,0,0,0,0,1,0
4310,0,2,4,0,1,3,0
4311,3,3,0,0,2,1,0
4312,0,1,0,0,0,0,1
4313,1,0,0,0,4,0,0
4314,0,0,3,4,2,0,2
4315,4,0,0,0,1,0,0
4316,0,0,0,0,4,4,0
4317,1,0,1,0,1,1,0
4318,0,0,1,0,2,1,1
4319,2,0,0,4,1,0,0
4320,1,0,2,2,0,1,1
4321,4,0,0,0,1,0,1
4322,4,0,1,0,0,1,0
4323,4,0,0,2,4,2,0
4324,0,0,0,1,1,0,0
4325,0,2,0,0,1,0,2
4326,0,1,4,1,1,4,1
4327,1,0,1,3,0,1,0
4328,0,0,0,2,2,0,1
4329,0,0,0,4,0,1,3
4330,0,0,2,1,4,0,3
4331,0,0,0,0,4,0,0
4332,0,0,0,0,1,1,0
4333,0,0,4,0,1,0,0
4334,0,0,0,0,1,1,0
4335,1,0,2,0,1,4,1
4336,2,0,0,0,0,1,0
4337,1,0,0,0,1,1,1
4338,1,0,0,3,1,3,2
4339,0,2,0,0,0,4,0
4340,1,0,0,0,1,1,1
4341,0,0,3,0,1,1,3
4342,0,0,0,0,1,4,1
4343,1,0,0,0,1,2,1
4344,0,1,0,4,2,3,0
4345,0,0,0,0,1,1,0
4346,0,2,0,0,1,0,2
4347,1,0,0,0,0,4,3
4348,0,0,1,4,2,0,1
4349,0,1,0,1,2,0,4
4350,0,0,0,1,0,0,1
4351,0,0,0,0,1,0,1
4352,4,0,0,0,4,0,0
4353,0,0,0,0,0,1,1
4354,0,0,1,0,0,0,1
4355,1,1,0,1,4,0,0
4356,1,0,0,0,2,0,0
4357,2,0,0,0,0,2,0
4358,0,0,1,0,2,2,4
4359,0,2,0,0,2,0,1
4360,1,0,0,4,0,0,0
4361,1,2,0,0,0,0,4
4362,0,0,1,2,1,1,4
4363,2,0,0,1,0,1,1
4364,2,0,0,0,2,0,1
4365,1,0,0,0,0,1,0
4366,0,0,1,3,3,2,3
4367,0,2,0,0,3,3,2
4368,1,3,0,0,2,0,1
4369,1,0,0,0,0,4,0
4370,2,2,0,0,0,4,0
4371,0,0,4,3,0,1,1
4372,1,2,1,1,0,0,0
4373,3,0,0,0,1,2,0
4374,1,0,0,0,1,0,4
4375,2,0,0,0,0,1,0
4376,3,0,0,0,1,1,1
4377,0,0,0,0,1,2,3
4378,0,0,2,4,4,1,2
4379,0,0,0,0,1,0,4
4380,0,0,0,2,0,2,1
4381,0,0,0,1,1,0,0
4382,0,0,0,0,0,0,1
4383,3,0,3,0,4,1,2
4384,1,2,0,0,0,0,1
4385,0,3,0,0,1,1,1
4386,0,0,0,0,2,0,3
4387,0,3,0,0,3,0,0
4388,3,0,3,0,4,0,0
4389,4,0,0,0,1,0,0
4390,4,0,0,0,3,1,1
4391,0,2,0,0,2,0,2
4392,4,0,0,0,1,0,2
4393,0,0,1,0,1,0,1
4394,0,0,0,0,0,1,1
4395,0,3,0,0,1,0,0
4396,4,0,0,1,2,1,4
4397,0,0,0,1,1,0,0
4398,0,0,0,0,1,0,1
4399,3,0,0,0,1,0,4
4400,1,0,1,0,1,0,0
4401,0,0,3,0,1,1,0
4402,3,0,0,0,1,0,4
4403,0,0,0,0,1,0,0
4404,2,0,1,0,2,1,0
4405,1,3,0,0,0,0,1
4406,1,0,0,0,1,2,1
4407,3,0,0,0,1,0,4
4408,1,0,0,0,1,2,1
4409,0,0,0,0,1,0,0
4410,2,0,0,0,2,1,1
4411,0,0,3,0,0,0,0
4412,2,0,3,0,0,1,0
4413,0,0,0,4,0,1,4
4414,0,0,3,0,2,0,0
4415,0,3,0,3,2,1,1
4416,2,0,0,3,1,0,0
4417,0,0,4,0,4,0,3
4418,0,4,0,2,0,1,0
4419,2,2,0,0,1,0,3
4420,0,0,0,0,1,0,1
4421,4,0,0,0,1,0,1
4422,0,0,0,0,0,3,4
4423,0,0,0,0,1,0,3
4424,0,0,0,0,3,0,3
4425,0,0,0,0,1,0,0
4426,0,0,0,3,1,0,0
4427,0,0,3,2,2,0,0
4428,0,1,1,0,1,0,1
4429,0,0,0,0,2,0,1
4430,3,0,0,0,0,0,4
4431,1,4,1,0,2,3,0
4432,2,0,0,4,0,1,0
4433,0,1,0,4,0,0,0
4434,4,0,0,0,0,1,2
4435,0,4,0,0,1,0,1
4436,0,0,0,0,4,0,0
4437,0,0,4,0,4,0,0
4438,3,0,2,0,3,0,0
4439,2,0,0,0,0,1,1
4440,0,0,0,0,1,0,1
4441,2,0,0,0,2,0,0
4442,2,4,0,0,0,0,0
4443,1,1,0,3,1,0,0
4444,2,0,4,4,1,0,1
4445,0,0,0,0,0,1,0
4446,0,1,0,0,1,0,0
4447,1,4,0,3,4,0,0
4448,0,0,0,0,4,4,0
4449,1,1,0,0,1,3,0
4450,0,1,3,0,1,0,0
4451,0,1,0,0,4,0,1
4452,2,3,2,0,3,3,1
4453,0,1,4,1,2,0,0
4454,0,0,0,0,4,1,0
4455,3,3,0,0,1,0,1
4456,0,0,0,4,1,0,3
4457,0,0,2,0,1,1,0
4458,0,3,0,3,1,0,1
4459,0,0,2,3,1,1,0
4460,2,0,0,0,2,1,1
4461,1,0,0,0,0,0,1
4462,0,3,0,4,1,0,0
4463,2,0,3,3,1,0,0
4464,0,2,0,0,1,4,0
4465,0,2,0,0,3,0,0
4466,0,0,4,0,1,0,0
4467,0,0,3,2,1,1,1
4468,3,0,0,0,3,0,1
4469,0,0,0,1,1,0,1
4470,2,1,0,2,0,0,0
4471,3,1,0,0,1,0,0
4472,0,0,0,1,2,0,1
4473,0,0,0,2,2,0,1
4474,1,3,3,1,0,0,1
4475,4,0,0,4,2,0,1
4476,4,0,1,2,1,3,1
4477,0,0,0,1,2,1,4
4478,2,0,0,0,0,0,4
4479,0,0,4,4,1,1,0
4480,0,0,3,0,0,0,1
4481,0,0,0,3,2,0,0
4482,0,0,0,0,1,0,1
4483,0,0,0,1,2,4,2
4484,0,0,0,0,2,0,0
4485,1,0,1,0,3,0,0
4486,1,0,0,0,3,4,3
4487,0,3,0,0,1,4,4
4488,0,0,0,0,1,0,0
4489,0,0,0,0,1,1,0
4490,0,2,0,0,0,1,0
4491,0,0,0,0,1,0,1
4492,0,4,0,0,4,0,0
4493,1,0,0,0,1,1,1
4494,0,3,3,0,1,0,0
4495,0,0,0,0,1,4,0
4496,2,2,0,0,1,2,1
4497,0,0,0,0,1,0,0
4498,4,4,2,2,2,0,0
4499,1,3,0,2,1,3,0
4500,3,3,0,3,1,1,0
4501,0,0,0,0,1,0,0
4502,0,0,0,0,0,0,0
4503,1,0,0,0,0,1,0
4504,0,3,0,0,2,0,4
4505,4,0,0,0,1,0,0
4506,0,0,0,0,0,1,1
4507,2,0,0,2,0,2,4
4508,2,0,0,0,0,4,0
4509,0,0,0,0,0,0,0
4510,0,1,0,4,3,0,0
4511,0,2,0,3,2,1,0
4512,0,0,1,4,2,0,1
4513,0,4,0,1,1,3,4
4514,0,3,0,0,3,0,0
4515,0,3,3,0,0,1,4
4516,1,4,0,0,0,4,0
4517,0,0,3,0,1,0,0
4518,2,0,3,1,1,0,2
4519,0,4,0,0,3,0,0
4520,0,2,3,4,1,0,0
4521,4,0,2,0,1,0,0
4522,1,0,0,0,1,0,3
4523,0,0,0,4,0,1,1
4524,0,0,3,0,0,2,0
4525,2,0,0,0,0,0,2
4526,0,1,0,0,1,3,3
4527,0,1,1,1,1,0,0
4528,0,0,0,0,1,0,0
4529,4,0,3,4,0,0,2
4530,1,0,0,0,1,2,1
4531,0,0,0,1,2,1,1
4532,4,0,0,0,0,3,1
4533,1,0,0,0,2,1,1
4534,0,0,0,3,2,0,1
4535,0,3,3,1,1,0,1
4536,2,0,3,0,3,0,1
4537,0,0,0,2,1,1,1
4538,0,0,4,4,2,0,0
4539,3,0,2,0,1,3,0
4540,0,0,1,1,2,0,1
4541,1,4,0,0,3,1,0
4542,0,0,0,2,1,3,3
4543,3,0,4,1,1,2,2
4544,0,3,0,0,2,0,0
4545,0,0,0,0,1,0,0
4546,0,0,0,0,1,0,0
4547,0,0,0,0,2,2,2
4548,2,0,0,0,1,0,0
4549,0,0,0,0,1,2,0
4550,0,0,0,1,1,0,4
4551,3,0,0,1,0,2,1
4552,0,0,0,0,1,1,3
4553,0,0,0,1,0,0,0
4554,0,0,0,0,1,0,0
4555,0,0,0,0,0,1,1
4556,0,4,2,0,0,0,0
4557,0,1,2,0,1,0,0
4558,0,0,0,0,1,2,0
4559,0,1,0,0,1,2,0
4560,0,0,0,0,1,0,2
4561,0,0,0,1,1,0,0
4562,4,0,0,0,0,0,1
4563,0,0,0,1,2,1,1
4564,1,2,4,0,0,4,1
4565,1,0,4,0,0,0,3
4566,0,0,4,0,4,0,1
4567,0,0,0,1,1,0,1
4568,0,0,0,1,0,3,3
4569,2,0,0,0,1,3,1
4570,0,0,0,1,1,0,0
4571,3,0,2,0,1,0,0
4572,4,0,0,0,1,0,0
4573,1,0,1,3,0,3,0
4574,3,0,0,0,1,0,1
4575,1,1,0,3,1,0,3
4576,2,0,0,0,1,1,0
4577,0,0,3,0,1,3,0
4578,0,0,0,1,1,3,0
4579,1,0,0,0,2,1,2
4580,0,0,1,0,1,2,2
4581,0,1,0,1,0,0,0
4582,0,0,0,1,2,2,0
4583,3,0,4,2,2,0,0
4584,3,0,0,0,1,0,1
4585,1,0,0,1,1,2,0
4586,0,2,0,0,3,0,0
4587,0,4,1,0,1,0,0
4588,2,0,0,0,4,0,4
4589,2,1,0,3,1,1,0
4590,0,0,0,2,0,0,0
4591,4,2,2,0,1,0,0
4592,0,0,0,3,2,0,2
4593,1,4,0,0,0,2,1
4594,0,0,0,2,1,0,2
4595,0,1,3,2,3,0,0
4596,0,0,2,0,2,0,0
4597,2,0,0,0,0,0,0
4598,1,0,0,0,1,0,0
4599,2,0,3,0,0,0,3
4600,1,0,0,0,0,1,2
4601,0,0,0,1,1,0,4
4602,2,0,1,0,4,3,0
4603,0,0,2,0,0,0,0
4604,0,1,0,0,1,0,1
4605,0,3,0,0,0,0,4
4606,3,0,0,0,0,1,0
4607,0,4,2,0,1,4,0
4608,0,2,2,0,1,1,1
4609,0,0,0,0,4,0,1
4610,0,0,1,4,1,0,1
4611,1,0,1,1,2,0,0
4612,1,4,0,0,0,1,4
4613,3,0,0,1,3,0,1
4614,3,0,0,0,1,3,0
4615,0,4,0,0,1,0,2
4616,2,0,0,0,0,1,0
4617,0,2,2,0,1,1,0
4618,1,0,0,0,0,1,0
4619,0,1,0,3,1,0,0
4620,1,0,0,1,4,0,1
4621,0,0,0,3,1,2,3
4622,4,0,0,0,2,0,1
4623,0,1,1,4,3,0,1
4624,4,0,0,0,1,0,4
4625,0,0,1,3,1,0,1
4626,0,0,0,1,4,3,1
4627,0,0,0,0,1,0,0
4628,0,0,0,1,2,0,0
4629,0,0,4,0,0,4,1
4630,0,0,0,0,1,1,0
4631,3,2,0,0,0,0,0
4632,1,0,0,0,0,0,1
4633,0,0,4,1,0,1,1
4634,0,1,0,1,1,0,0
4635,1,0,0,0,0,1,1
4636,3,0,0,0,2,1,0
4637,0,0,4,1,1,3,1
4638,0,3,0,4,2,0,0
4639,1,0,2,2,1,0,2
4640,0,1,0,0,1,3,0
4641,1,2,0,0,0,2,0
4642,0,0,0,0,4,0,0
4643,0,0,2,0,2,0,2
4644,3,0,0,0,1,1,2
4645,0,3,0,4,2,0,4
4646,0,4,1,0,1,0,0
4647,3,0,2,1,2,1,1
4648,1,4,0,0,2,0,1
4649,3,0,0,1,1,0,0
4650,0,3,0,1,3,0,1
4651,0,0,1,1,1,0,2
4652,0,0,0,0,2,0,0
4653,0,0,2,1,3,1,0
4654,1,0,0,0,0,0,0
4655,0,4,1,0,2,0,1
4656,0,0,3,1,2,1,1
4657,0,0,4,0,1,2,1
4658,0,0,1,4,0,2,4
4659,1,2,0,0,1,2,0
4660,0,0,0,0,1,0,3
4661,0,0,1,0,2,1,1
4662,1,0,4,0,0,0,0
4663,2,0,0,0,0,0,0
4664,1,2,0,2,1,0,0
4665,1,0,2,2,2,2,1
4666,0,0,3,0,1,3,1
4667,0,2,1,0,1,1,1
4668,0,0,0,0,1,0,0
4669,4,0,3,0,2,0,2
4670,1,0,1,2,0,1,0
4671,3,0,0,0,4,0,0
4672,2,0,0,0,0,0,1
4673,0,0,0,0,3,2,0
4674,0,0,0,3,1,1,0
4675,1,4,0,0,0,0,0
4676,0,0,0,0,1,4,0
4677,1,0,1,3,3,0,1
4678,0,4,0,0,0,1,0
4679,0,3,0,1,4,0,1
4680,0,4,0,0,1,2,2
4681,0,0,2,0,4,1,1
4682,1,0,0,0,1,1,1
4683,1,3,2,3,3,3,3
4684,2,0,0,0,2,0,1
4685,0,0,0,4,1,0,4
4686,0,1,3,0,0,4,1
4687,1,0,0,0,0,0,0
4688,0,1,0,1,1,0,0
4689,2,0,0,2,1,0,0
4690,1,0,0,0,0,1,1
4691,0,0,0,1,1,0,0
4692,3,0,3,0,4,2,3
4693,0,4,0,0,0,1,0
4694,0,4,3,0,2,0,1
4695,1,0,0,1,0,0,4
4696,0,0,0,1,1,0,0
4697,0,3,1,0,2,0,0
4698,1,3,0,3,0,0,1
4699,0,0,0,0,0,0,1
4700,0,0,0,4,2,4,1
4701,3,0,0,1,4,3,0
4702,1,0,0,0,0,2,0
4703,0,1,0,4,2,0,2
4704,0,0,0,0,0,3,0
4705,0,2,0,0,0,0,1
4706,1,0,1,0,0,0,2
4707,3,4,0,0,2,0,1
4708,4,0,2,0,2,0,1
4709,0,0,0,0,1,1,1
4710,0,0,0,0,1,1,1
4711,1,0,0,3,0,1,2
4712,4,0,0,4,1,0,0
4713,0,0,1,4,2,0,1
4714,1,0,0,1,0,1,0
4715,0,0,0,0,0,1,0
4716,1,0,0,0,0,3,0
4717,0,0,0,1,1,0,0
4718,0,0,1,3,1,0,0
4719,0,0,3,0,1,4,2
4720,1,0,3,0,0,0,0
4721,0,3,0,0,2,0,1
4722,0,4,0,0,1,0,0
4723,0,2,0,4,3,0,4
4724,0,2,2,0,1,0,4
4725,0,0,0,0,0,0,0
4726,2,0,0,0,1,1,1
4727,4,0,0,0,1,4,0
4728,0,0,0,2,1,0,3
4729,1,1,0,1,1,1,0
4730,0,0,0,1,1,0,0
4731,1,0,1,0,0,0,0
4732,4,0,0,0,1,0,1
4733,0,0,3,0,1,0,3
4734,0,0,0,0,1,0,0
4735,0,0,0,0,2,0,3
4736,1,0,2,2,0,0,0
4737,0,0,0,1,3,0,2
4738,3,4,0,2,1,0,0
4739,1,0,0,0,0,0,1
4740,0,0,0,2,0,1,4
4741,0,0,0,1,2,1,1
4742,1,0,1,0,1,2,1
4743,0,1,0,0,2,0,1
4744,2,0,4,0,4,0,1
4745,0,0,1,0,2,1,1
4746,3,0,0,0,4,2,1
4747,2,0,3,0,1,1,1
4748,4,0,3,3,0,1,3
4749,0,0,2,0,0,0,1
4750,0,2,0,0,1,3,0
4751,0,0,0,0,1,0,1
4752,3,0,1,2,2,0,1
4753,0,1,0,0,2,0,1
4754,0,2,0,0,1,0,0
4755,0,0,4,0,1,0,1
4756,1,0,0,0,0,0,0
4757,0,0,0,0,1,3,0
4758,0,0,0,4,1,3,0
4759,1,1,0,0,0,1,0
4760,2,3,0,2,0,1,2
4761,2,0,0,0,1,0,0
4762,2,0,0,0,1,0,0
4763,1,0,4,0,2,1,0
4764,1,0,2,0,2,0,2
4765,1,0,3,1,2,3,1
4766,0,0,0,1,0,0,0
4767,3,1,0,0,2,0,1
4768,0,0,0,0,1,0,0
4769,1,3,0,0,1,0,0
4770,0,0,0,0,3,4,0
4771,4,1,0,0,1,2,1
4772,3,0,1,0,1,1,1
4773,0,0,0,1,1,0,0
4774,1,0,0,0,2,0,2
4775,1,2,0,3,0,0,4
4776,0,0,3,3,1,1,0
4777,1,4,4,0,0,0,4
4778,1,0,0,1,1,0,3
4779,0,1,0,0,0,1,0
4780,4,2,0,0,1,4,2
4781,0,0,0,0,4,0,0
4782,4,0,1,1,1,0,0
4783,3,0,0,0,0,1,1
4784,2,0,1,0,0,2,1
4785,0,4,1,4,1,0,1
4786,2,0,0,0,1,0,1
4787,4,0,2,2,0,0,3
4788,4,0,0,1,1,0,1
4789,0,0,0,0,1,1,1
4790,0,0,4,0,0,1,0
4791,1,0,1,1,2,0,1
4792,0,2,2,3,1,0,0
4793,0,0,1,1,1,0,4
4794,0,0,0,0,1,0,0
4795,0,0,0,0,4,0,4
4796,0,0,3,3,1,0,0
4797,2,0,0,0,0,0,2
4798,1,0,0,0,1,0,4
4799,0,1,0,0,1,0,0
4800,2,0,0,0,1,0,0
4801,0,0,1,0,1,0,0
4802,0,3,1,0,1,1,3
4803,0,0,2,1,4,0,0
4804,0,0,0,0,1,1,0
4805,3,0,1,0,2,0,0
4806,3,2,0,4,0,4,1
4807,0,0,1,0,1,0,0
4808,4,0,0,0,0,0,0
4809,3,0,4,0,1,0,3
4810,0,0,0,0,0,0,2
4811,0,0,0,1,0,0,0
4812,0,0,1,1,2,1,0
4813,0,3,1,2,2,1,1
4814,0,0,0,0,1,1,4
4815,1,0,0,1,3,1,1
4816,2,1,1,0,0,0,3
4817,2,1,0,0,0,1,1
4818,0,0,0,0,1,0,1
4819,0,0,1,0,0,1,1
4820,0,0,2,0,0,0,4
4821,0,0,0,1,2,0,3
4822,0,0,0,1,1,0,0
4823,0,0,2,0,4,0,4
4824,0,0,2,0,0,0,0
4825,1,4,1,0,1,0,0
4826,1,0,0,0,0,0,0
4827,0,1,4,3,2,1,0
4828,0,0,0,4,1,0,4
4829,0,0,0,0,2,1,1
4830,1,1,1,0,1,1,1
4831,4,0,0,0,1,0,3
4832,2,1,0,0,3,0,0
4833,0,0,4,2,1,0,0
4834,2,0,0,0,0,1,0
4835,4,0,1,0,0,2,1
4836,1,0,0,0,0,4,0
4837,0,3,0,0,0,2,1
4838,1,0,0,0,1,1,4
4839,0,0,0,0,0,1,1
4840,0,0,0,3,1,1,0
4841,0,0,0,1,1,0,0
4842,0,1,2,0,1,2,1
4843,0,0,0,3,0,3,1
4844,1,0,0,1,4,1,0
4845,0,1,0,2,1,0,1
4846,0,0,0,0,1,0,0
4847,0,0,0,0,1,2,1
4848,1,0,2,0,4,2,0
4849,4,0,0,0,4,1,1
4850,0,0,0,1,2,0,0
4851,0,0,0,0,1,0,0
4852,0,3,0,0,1,0,0
4853,1,0,0,3,0,1,0
4854,2,0,1,0,0,0,0
4855,0,0,0,1,1,0,1
4856,1,0,1,0,2,3,1
4857,1,4,0,0,1,3,0
4858,2,0,2,0,1,0,0
4859,4,1,0,0,2,1,3
4860,0,3,0,1,4,0,0
4861,0,2,1,1,3,0,0
4862,0,0,0,4,1,4,2
4863,0,0,1,2,1,1,1
4864,1,0,0,0,1,2,0
4865,0,0,0,1,0,1,1
4866,0,0,0,0,1,0,0
4867,0,0,0,0,1,1,2
4868,4,0,0,2,4,1,0
4869,1,1,0,0,0,0,1
4870,0,0,0,0,0,1,1
4871,0,0,1,0,2,0,1
4872,0,0,0,0,1,0,1
4873,0,0,0,4,1,0,2
4874,1,4,0,3,1,2,1
4875,1,0,0,3,1,0,0
4876,0,0,2,1,2,0,2
4877,2,2,0,1,0,0,4
4878,0,0,0,0,0,0,0
4879,0,0,0,0,0,0,1
4880,1,2,3,2,0,1,1
4881,0,0,3,0,0,4,1
4882,0,0,0,0,3,0,2
4883,0,0,0,0,4,0,3
4884,0,0,0,0,1,0,1
4885,0,4,0,0,3,0,1
4886,0,4,1,0,1,0,0
4887,0,4,0,2,1,3,0
4888,0,0,0,1,2,0,1
4889,0,0,0,0,3,1,1
4890,1,0,0,1,1,0,3
4891,0,4,0,3,1,0,1
4892,0,0,0,4,1,3,0
4893,2,2,0,0,0,0,3
4894,0,0,2,0,1,1,0
4895,0,4,0,0,1,0,1
4896,0,0,0,3,1,0,1
4897,1,0,0,0,0,0,0
4898,0,0,2,0,1,1,1
4899,1,0,4,0,0,1,0
4900,0,4,0,2,4,4,4
4901,0,1,0,1,0,1,0
4902,0,0,0,0,0,0,3
4903,0,1,0,0,2,1,1
4904,0,0,0,0,1,0,2
4905,2,0,0,0,0,1,0
4906,0,0,0,0,1,0,1
4907,0,0,4,3,4,1,1
4908,0,4,0,1,1,0,2
4909,0,2,1,0,1,0,0
4910,0,3,0,3,1,2,0
4911,1,0,1,0,0,0,0
4912,0,0,0,3,2,1,0
4913,2,0,2,1,2,2,2
4914,1,0,0,0,4,1,0
4915,0,0,0,0,3,0,0
4916,3,0,0,1,1,0,1
4917,0,0,3,0,0,0,0
4918,0,2,0,3,1,0,0
4919,0,0,0,2,0,1,0
4920,0,0,0,0,1,4,1
4921,2,0,0,2,0,1,4
4922,1,0,0,0,0,0,2
4923,0,0,0,1,1,0,0
4924,0,2,0,0,0,1,0
4925,1,0,0,0,1,0,0
4926,1,1,3,4,0,1,4
4927,0,0,0,0,1,3,0
4928,0,0,0,0,0,1,1
4929,0,2,0,4,3,1,1
4930,4,0,0,0,0,2,1
4931,1,0,0,0,0,1,3
4932,0,0,4,0,1,0,1
4933,4,3,1,0,4,0,1
4934,0,0,0,0,0,2,4
4935,0,0,0,0,2,0,0
4936,0,0,0,0,1,0,0
4937,1,1,0,1,0,1,0
4938,1,0,0,2,0,1,0
4939,0,0,0,0,2,0,3
4940,1,3,0,4,1,3,1
4941,1,0,0,1,0,3,0
4942,0,0,0,0,1,1,2
4943,0,3,0,0,0,0,1
4944,1,0,0,0,1,0,1
4945,4,2,0,0,0,0,1
4946,1,0,0,0,0,0,0
4947,1,0,0,0,1,0,0
4948,1,0,1,0,0,0,0
4949,2,0,0,0,1,1,0
4950,0,0,1,0,3,0,1
4951,1,1,4,0,0,1,1
4952,0,2,1,0,1,0,2
4953,0,1,2,1,2,0,1
4954,1,0,0,0,0,2,0
4955,0,0,0,1,1,0,1
4956,0,3,1,0,1,2,0
4957,1,0,0,0,0,0,0
4958,0,1,0,0,1,3,3
4959,0,0,2,0,1,0,4
4960,4,0,1,0,1,0,0
4961,0,4,0,4,1,0,1
4962,0,0,1,0,1,0,0
4963,1,0,0,0,3,4,0
4964,0,0,0,1,1,0,4
4965,1,0,0,1,1,0,2
4966,0,1,1,0,4,0,0
4967,0,0,0,0,1,0,0
4968,0,0,0,0,1,1,0
4969,2,3,0,4,1,1,0
4970,0,3,1,0,0,2,3
4971,1,0,0,0,0,0,0
4972,0,0,3,4,2,0,0
4973,1,0,3,0,0,1,0
4974,4,0,0,0,3,1,1
4975,2,0,4,0,1,0,0
